part,target,source,kind,context_index,rank,delta_norm2,base_norm2,error_norm2,prediction_norm2,target_prediction_dot,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy,cosine
t4,4,raw,v,48,8,5542347.542162165,30230978.28610229,763386.9825386181,4321733.507410541,4550347.010927856,0.4281744781202585,0.3711295177226226,0.1589081875659072,0.8622628810749735,0.9297552684579092
t4,4,raw,v,48,16,5542347.542162165,30230978.28610229,627413.9554879041,4582632.67229405,4748783.156430379,0.4281744781202585,0.3364574967801889,0.1440625130935059,0.8867963528604091,0.94227558318904
t4,4,raw,v,48,32,5542347.542162165,30230978.28610229,449057.4602418903,4897392.290746704,4995341.200298086,0.4281744781202585,0.2846453412395081,0.1218778704345892,0.918977029710644,0.9588172375302348
t4,4,raw,v,48,64,5542347.542162165,30230978.28610229,239566.93645152423,5219807.752134934,5261294.24060747,0.4281744781202585,0.2079057792969079,0.0890199485486391,0.9567751869349456,0.9781792791137754
t4,4,raw,v,49,0,6093619.230079882,30230978.28610229,1477292.5814361293,3522389.794048883,4069358.288943745,0.4489640384785672,0.4923745556701727,0.2210584689577708,0.7575672969286,0.8783539640449898
t4,4,raw,v,49,1,6093619.230079882,30230978.28610229,1355072.666135393,3777508.2830013703,4258027.461112104,0.4489640384785672,0.4715672498898547,0.2117167369247808,0.7776243288313193,0.8874994422176784
t4,4,raw,v,49,2,6093619.230079882,30230978.28610229,1261126.8406901862,3959360.2129347175,4395926.299324222,0.4489640384785672,0.4549270155538832,0.2042458701160734,0.7930414105192368,0.8949530216753955
t4,4,raw,v,49,4,6093619.230079882,30230978.28610229,1152210.2491924278,4171162.897662312,4556285.977621503,0.4489640384785672,0.4348387217981341,0.1952269486253484,0.8109152860249649,0.9037425766383248
t4,4,raw,v,49,8,6093619.230079882,30230978.28610229,1019671.327031049,4442378.021263421,4758162.985067502,0.4489640384785672,0.4090651173681494,0.1836555270943134,0.8326657297525821,0.9145214615096854
t4,4,raw,v,49,16,6093619.230079882,30230978.28610229,830384.2917573629,4803098.51428654,5033166.746079601,0.4489640384785672,0.3691491782495312,0.1657347058679539,0.8637288841976959,0.930342615552533
t4,4,raw,v,49,32,6093619.230079882,30230978.28610229,608467.5956553305,5203788.114928827,5344469.937684551,0.4489640384785672,0.3159956256639661,0.1418706722396558,0.9001467645612387,0.949089523627594
t4,4,raw,v,49,64,6093619.230079882,30230978.28610229,329361.28018740227,5645169.572162993,5704713.804670438,0.4489640384785672,0.2324869684403932,0.1043782882446381,0.9459498095053956,0.9726525035184448
t4,4,preprocess,k,40,0,932976.8091490864,34243117.46875,414620.7147908509,594362.4091722369,556359.2582333684,0.1650626360520604,0.6666380119375162,0.1100370275429113,0.5555937610399961,0.747126649864118
t4,4,preprocess,k,40,1,932976.8091490864,34243117.46875,345537.1307476461,693667.4068193436,640553.5486085415,0.1650626360520604,0.6085719581087864,0.1004524916328004,0.6296401718036375,0.7962406996890286
t4,4,preprocess,k,40,2,932976.8091490864,34243117.46875,295514.1432251036,735950.928909123,686706.8051931858,0.1650626360520604,0.5627995106111577,0.0928971707902872,0.6832567108558414,0.828727018235335
t4,4,preprocess,k,40,4,932976.8091490864,34243117.46875,254066.47048309445,724572.3370110393,701741.3460541964,0.1650626360520604,0.5218410661894597,0.0861364619854499,0.727681901638248,0.8534945780664245
t4,4,preprocess,k,40,8,932976.8091490864,34243117.46875,215886.0709486604,735420.4229525924,726255.5873847008,0.1650626360520604,0.481035232773583,0.0794009435555241,0.7686051048304647,0.8767710857068602
t4,4,preprocess,k,40,16,932976.8091490864,34243117.46875,171455.24292226136,783438.1834316254,772479.8789582253,0.1650626360520604,0.428686651511746,0.0707601487388598,0.8162277548156469,0.9035441625465188
t4,4,preprocess,k,40,32,932976.8091490864,34243117.46875,121820.0022271946,824772.2523594499,817964.5366315246,0.1650626360520604,0.3613465205552637,0.0596448092110918,0.8694286920826044,0.9324639054668028
t4,4,preprocess,k,40,64,932976.8091490864,34243117.46875,58987.529504362494,880202.8940653205,877096.0975788236,0.1650626360520604,0.2514459699978437,0.0415043346325113,0.9367749241718436,0.9678774203322296
t4,4,preprocess,k,41,0,1178438.7802647352,34241305.21875,823541.1369532943,594362.4091722369,474630.0406439901,0.1855147124487683,0.835967003774206,0.1550841783218302,0.3011591686007766,0.5671214089448339
t4,4,preprocess,k,41,1,1178438.7802647352,34241305.21875,708973.7217184603,624027.9932351708,546746.5351495743,0.1855147124487683,0.7756424262263248,0.1438930816644416,0.3983788266377401,0.6375738415805302
t4,4,preprocess,k,41,2,1178438.7802647352,34241305.21875,455444.9078421295,860296.1463237405,791645.0237416029,0.1855147124487683,0.6216764449118614,0.1153301269139965,0.6135183978417494,0.7862361070474181
t4,4,preprocess,k,41,4,1178438.7802647352,34241305.21875,305886.45055419207,875409.5651267171,873980.9512043595,0.1855147124487683,0.5094793746459115,0.0945159196860146,0.7404307668104109,0.8604840217129439
t4,4,preprocess,k,41,8,1178438.7802647352,34241305.21875,251785.7983777821,942528.6635714768,934590.8317912816,0.1855147124487683,0.4622342290346592,0.0857512500833429,0.7863395175087342,0.8867898632171493
t4,4,preprocess,k,41,16,1178438.7802647352,34241305.21875,193116.51147678492,1015031.7072430848,1000176.9960986376,0.1855147124487683,0.4048146219082045,0.0750990681783574,0.8361251218893174,0.9144996514055516
t4,4,preprocess,k,41,32,1178438.7802647352,34241305.21875,131197.13984438777,1069344.4300665855,1058293.0432311296,0.1855147124487683,0.3336634766809497,0.0618994839311227,0.8886686843291813,0.942743664463194
t4,4,preprocess,k,41,64,1178438.7802647352,34241305.21875,61627.102331615984,1128107.178011775,1122459.43783319,0.1855147124487683,0.2286821996843656,0.0424239125165969,0.94770445154752,0.9735134625138884
t4,4,preprocess,k,42,0,1274416.1772059202,34247004.71875,517765.16383343935,594362.4091722369,675506.7198892832,0.1929053804645516,0.6373981162613862,0.1229575261247912,0.5937236413864364,0.7761548375654489
t4,4,preprocess,k,42,1,1274416.1772059202,34247004.71875,406883.6935189664,780682.1993517876,824107.347745955,0.1929053804645516,0.565040405293063,0.1089993343609027,0.6807293403862511,0.8262110708197881
t4,4,preprocess,k,42,2,1274416.1772059202,34247004.71875,377840.187266469,812803.8383060098,854689.916770041,0.1929053804645516,0.5445006920425589,0.1050371131616814,0.7035189963651745,0.8397694466394758
t4,4,preprocess,k,42,4,1274416.1772059202,34247004.71875,312408.32904812694,937228.563114524,949618.207092166,0.1929053804645516,0.49511452145431,0.095510255134668,0.7548616106450695,0.8689016802917641
t4,4,preprocess,k,42,8,1274416.1772059202,34247004.71875,249452.22718141973,1008936.148221016,1016950.0544534922,0.1929053804645516,0.4424233654619773,0.0853458476408501,0.8042615656932977,0.8968341661288527
t4,4,preprocess,k,42,16,1274416.1772059202,34247004.71875,177608.2371538803,1074837.027040124,1085822.4895437956,0.1929053804645516,0.3733154070590617,0.0720145506320072,0.8606356068523271,0.9277519699048415
t4,4,preprocess,k,42,32,1274416.1772059202,34247004.71875,113561.53934887052,1149837.9877073765,1155346.319166005,0.1929053804645516,0.2985107651037257,0.0575843327150986,0.9108913231171882,0.9544171199976152
t4,4,preprocess,k,42,64,1274416.1772059202,34247004.71875,52341.36030174978,1217159.9029158354,1219617.3639445305,0.1929053804645516,0.202659452404394,0.0390940987708073,0.9589291463511512,0.979251268036612
t4,4,preprocess,k,43,0,1421851.3876199722,34238670.875,948784.0270182788,594362.4091722369,533714.8936906457,0.2037833298703702,0.8168768326147661,0.166465881044198,0.3327122403372674,0.5805726219855787
t4,4,preprocess,k,43,1,1421851.3876199722,34238670.875,788569.1054720283,692014.5399145484,662648.4251332283,0.2037833298703702,0.7447195863481888,0.1517614371257186,0.4453927377093826,0.668033831707877
t4,4,preprocess,k,43,2,1421851.3876199722,34238670.875,613402.6860093772,867102.3372091055,837775.5286455154,0.2037833298703702,0.6568190398417019,0.1338487710612013,0.568588748901425,0.7545106756045461
t4,4,preprocess,k,43,4,1421851.3876199722,34238670.875,546226.4547892213,955773.6701135637,915699.3093379736,0.2037833298703702,0.619810974860038,0.1263071443471788,0.6158343554430494,0.7855037313452644
t4,4,preprocess,k,43,8,1421851.3876199722,34238670.875,464890.5861501396,1004684.7476127148,980822.7804727554,0.2037833298703702,0.5718054269778104,0.116524413947487,0.6730385536787238,0.8206321672492577
t4,4,preprocess,k,43,16,1421851.3876199722,34238670.875,372566.0911191404,1067940.318722725,1058612.8130319717,0.2037833298703702,0.5118875413885142,0.1043141477033083,0.7379711449712221,0.8590858218640863
t4,4,preprocess,k,43,32,1421851.3876199722,34238670.875,265396.2581734136,1164109.3390225172,1160282.2423886657,0.2037833298703702,0.4320363562658197,0.0880418073049103,0.8133445868645537,0.9018611019811634
t4,4,preprocess,k,43,64,1421851.3876199722,34238670.875,132695.5687509589,1291114.9891922474,1290135.4054079056,0.2037833298703702,0.3054928900353147,0.0622543583831192,0.906674094137871,0.9521946328293734
t4,4,preprocess,k,44,0,1578550.594732225,34244442.625,742433.7894151211,594362.4091722369,715239.6187259257,0.2147010667063493,0.685803364613757,0.147242713933377,0.5296737450844502,0.7384084241555303
t4,4,preprocess,k,44,1,1578550.594732225,34244442.625,687067.7781787515,710069.7199254632,800776.2758769989,0.2147010667063493,0.6597365388788161,0.1416461386424367,0.5647476992682003,0.7563650423729477
t4,4,preprocess,k,44,2,1578550.594732225,34244442.625,576921.1111500859,827193.0784810781,914411.292133212,0.2147010667063493,0.6045454578952771,0.1297965546825943,0.6345247893381897,0.8002190418546399
t4,4,preprocess,k,44,4,1578550.594732225,34244442.625,455570.6191770434,1038590.0785880088,1080785.0385864973,0.2147010667063493,0.5372155817295646,0.1153407584486095,0.7113994187469654,0.8440885054155467
t4,4,preprocess,k,44,8,1578550.594732225,34244442.625,336990.43228013813,1195196.006665647,1218378.0853159428,0.2147010667063493,0.4620399543310953,0.099200471055839,0.7865190806017193,0.8870196872581199
t4,4,preprocess,k,44,16,1578550.594732225,34244442.625,260460.22372864187,1303580.5861222744,1310835.489463687,0.2147010667063493,0.4062014333380548,0.0872118810353284,0.8350003955541098,0.9137975636770812
t4,4,preprocess,k,44,32,1578550.594732225,34244442.625,181014.55022457987,1389482.9033104775,1393509.483258605,0.2147010667063493,0.3386316054992847,0.07270456692118,0.8853286357569768,0.9409229721849534
t4,4,preprocess,k,44,64,1578550.594732225,34244442.625,86859.48591399565,1487679.96023041,1489685.5428240895,0.2147010667063493,0.2345737302778439,0.0503632301119405,0.9449751650635372,0.97209921736651
t4,4,preprocess,k,45,0,1440653.562783599,34254315.09375,639551.5378552079,594362.4091722369,697732.2218915224,0.205079445555648,0.6662818684945745,0.1366407161746485,0.5560684717153785,0.7540208126940746
t4,4,preprocess,k,45,1,1440653.562783599,34254315.09375,531681.1450527608,788472.5951215625,848722.5166038871,0.205079445555648,0.6074993964914351,0.1245856394078543,0.6309444832625422,0.7963292053734933
t4,4,preprocess,k,45,2,1440653.562783599,34254315.09375,463319.78083977103,863830.9521219134,920582.3745089768,0.205079445555648,0.5671012993176179,0.1163008200379446,0.6783961163122696,0.8252176271260595
t4,4,preprocess,k,45,4,1440653.562783599,34254315.09375,386649.2760120332,1007005.8626711963,1030505.0737415552,0.205079445555648,0.5180585216064136,0.106243154376422,0.7316153681909772,0.8555676521127267
t4,4,preprocess,k,45,8,1440653.562783599,34254315.09375,308770.95917865634,1111262.644578278,1121572.6320834756,0.205079445555648,0.4629546436766558,0.0949424816426211,0.7856729978982206,0.8864194293339632
t4,4,preprocess,k,45,16,1440653.562783599,34254315.09375,238751.62265777588,1189561.1491611004,1195731.554953754,0.205079445555648,0.4070927679545138,0.0834863591418257,0.8342754782791324,0.9133989869563628
t4,4,preprocess,k,45,32,1440653.562783599,34254315.09375,164286.14286666363,1271839.5556123853,1274103.494445324,0.205079445555648,0.3376919343992588,0.0692536746752142,0.8859641574416867,0.9412581813754256
t4,4,preprocess,k,45,64,1440653.562783599,34254315.09375,78912.23721048608,1360701.1280475855,1361221.2365397215,0.205079445555648,0.2340412447479616,0.0479970487100657,0.9452246957568248,0.9722267468339998
t4,4,preprocess,k,46,0,1026767.8552416564,34247004.71875,677781.0726678967,594362.4091722369,471674.603882432,0.1731509326413566,0.8124723433526152,0.1406803439968138,0.3398886912871102,0.6037827404669173
t4,4,preprocess,k,46,1,1026767.8552416564,34247004.71875,558001.6034139097,619083.9300322533,543925.1016197801,0.1731509326413566,0.7371936599261598,0.1276457697535096,0.4565455077646734,0.6822259019571414
t4,4,preprocess,k,46,2,1026767.8552416564,34247004.71875,497819.0723754168,658997.0870299935,593972.9431868196,0.1731509326413566,0.696305192277362,0.1205658934458443,0.515159079207586,0.7220857640730828
t4,4,preprocess,k,46,4,1026767.8552416564,34247004.71875,313542.3160676658,694658.1532558203,703941.8505152464,0.1731509326413566,0.5526013595879925,0.0956834407915425,0.6946317373815023,0.8335181955838872
t4,4,preprocess,k,46,8,1026767.8552416564,34247004.71875,244662.23986385763,776712.1873216629,779408.909521699,0.1731509326413566,0.4881433100626267,0.0845224693999827,0.7617161088411023,0.8727687228631786
t4,4,preprocess,k,46,16,1026767.8552416564,34247004.71875,172734.6344417259,875667.4018570185,864850.324001193,0.1731509326413566,0.4101602608967761,0.0710196317066989,0.8317685603810886,0.9120848230100168
t4,4,preprocess,k,46,32,1026767.8552416564,34247004.71875,111161.71064308286,932975.0223066808,924290.5961626172,0.1731509326413566,0.3290345315897289,0.0569726360159734,0.8917362770215277,0.94435958814852
t4,4,preprocess,k,46,64,1026767.8552416564,34247004.71875,52232.35997708328,984379.5936163664,979457.5564570428,0.1731509326413566,0.2255452537179217,0.0390533710340895,0.9491293385253184,0.974245005739106
t4,4,preprocess,k,47,0,1527703.6811904907,34234284.625,1101305.0738876164,594362.4091722369,510380.5173930526,0.2112462139230906,0.849051937756018,0.1793590072750224,0.279110806992751,0.5356102235403399
t4,4,preprocess,k,47,1,1527703.6811904907,34234284.625,858151.6412388086,754316.1136682034,711934.0870342255,0.2112462139230906,0.7494841556599869,0.1583256902785165,0.4382735004146364,0.6631984951189289
t4,4,preprocess,k,47,2,1527703.6811904907,34234284.625,659748.0587565005,954687.1879699826,911321.4142387508,0.2112462139230906,0.6571575441571172,0.1388220431541872,0.5681439621573865,0.754608105398376
t4,4,preprocess,k,47,4,1527703.6811904907,34234284.625,582895.230876714,1058552.0537298918,1001680.2636817098,0.2112462139230906,0.617697279303994,0.1304862116035625,0.6184500711404437,0.7876865771155788
t4,4,preprocess,k,47,8,1527703.6811904907,34234284.625,476111.877969414,1125139.754335463,1088365.7884511352,0.2112462139230906,0.5582579874677273,0.1179298862448815,0.6883480194284829,0.8301414214093842
t4,4,preprocess,k,47,16,1527703.6811904907,34234284.625,369114.8936550021,1190452.772317052,1174520.7883717418,0.2112462139230906,0.4915426675629571,0.103836527504331,0.7583858059650922,0.8709336288415906
t4,4,preprocess,k,47,32,1527703.6811904907,34234284.625,258618.3352971971,1286283.3665249348,1277684.3707697988,0.2112462139230906,0.4114433935735815,0.0869158591360871,0.8307143338846549,0.9114559680467664
t4,4,preprocess,k,47,64,1527703.6811904907,34234284.625,129673.42172977328,1406205.6422983408,1402117.9659526348,0.2112462139230906,0.2913438955507361,0.0615452948846973,0.9151187345253218,0.956622460642898
t4,4,preprocess,k,48,0,1020623.3425405024,34251752.78125,394447.7533417642,594362.4091722369,610269.0039519668,0.1726200937036539,0.621672984460338,0.1073132488305737,0.6135227003921764,0.7835431112893492
t4,4,preprocess,k,48,1,1020623.3425405024,34251752.78125,319920.87795624137,705721.8805044293,703212.176591754,0.1726200937036539,0.5598717353742713,0.096645111422334,0.6865436399290019,0.8285845717728543
t4,4,preprocess,k,48,2,1020623.3425405024,34251752.78125,294026.2695848942,732774.2877472043,729685.6875104308,0.1726200937036539,0.5367354973088527,0.0926513318395314,0.7119150059286186,0.8437581259871633
t4,4,preprocess,k,48,4,1020623.3425405024,34251752.78125,273214.34714755416,749976.8311470151,748692.9184364676,0.1726200937036539,0.51739115776165,0.089312110134258,0.7323063898700594,0.8557502869164535
t4,4,preprocess,k,48,8,1020623.3425405024,34251752.78125,229707.56469593945,804689.8563963175,797802.8266471624,0.1726200937036539,0.4744111639327941,0.0818928995721384,0.7749340475359315,0.8803361963394571
t4,4,preprocess,k,48,16,1020623.3425405024,34251752.78125,175760.50176742673,848655.9969516397,846759.4285229445,0.1726200937036539,0.4149806947862424,0.0716340064192085,0.8277910229547275,0.90983250913251
t4,4,preprocess,k,48,32,1020623.3425405024,34251752.78125,121763.03416470438,898812.2244979739,898836.269462645,0.1726200937036539,0.3454021069132222,0.0596233440607999,0.880697384539907,0.938454789054537
t4,4,preprocess,k,48,64,1020623.3425405024,34251752.78125,57119.46770501882,962477.7615958452,962990.8281719683,0.1726200937036539,0.2365698134475514,0.0408367033647722,0.9440347233653908,0.9716146411251534
