example,target,source,kind,rank,original_gap,delta_recovery_error,final_kv_error,explained_delta_energy
4,10,preprocess,v,8,0.36489441571318226,0.9160353712505027,0.33425619156506015,0.16087919861795374
4,10,preprocess,v,16,0.36489441571318226,0.8617443623745387,0.31444570560278606,0.25739665391569977
4,10,preprocess,v,32,0.36489441571318226,0.7681991107790465,0.2803115656791063,0.40987012619828234
4,10,preprocess,v,64,0.36489441571318226,0.5940688311375681,0.21677239903135606,0.6470822238708436
6,4,preprocess,v,1,0.9817770971560891,0.9576417951849541,0.9401907817920302,0.08292219211493856
6,4,preprocess,v,2,0.9817770971560891,0.9409776767709166,0.9238303319888312,0.1145610118188084
6,4,preprocess,v,4,0.9817770971560891,0.9203695721705054,0.9035977668763504,0.15291985062268088
6,4,preprocess,v,8,0.9817770971560891,0.887323752574316,0.8711541380400597,0.21265655811743422
6,4,preprocess,v,16,0.9817770971560891,0.8318375337429552,0.8166790391836389,0.30804631745643785
6,4,preprocess,v,32,0.9817770971560891,0.7340613781881486,0.7206846490119587,0.46115389305251586
6,4,preprocess,v,64,0.9817770971560891,0.5521636179764439,0.5421015940121169,0.6951153389831637
6,5,preprocess,v,1,0.9094546754890074,0.9480144250047812,0.8621761512516212,0.10126864998285423
6,5,preprocess,v,2,0.9094546754890074,0.9311975176721996,0.8468819362507396,0.13287118308113355
6,5,preprocess,v,4,0.9094546754890074,0.909326817323734,0.8269915255626085,0.17312473929588856
6,5,preprocess,v,8,0.9094546754890074,0.8741683386259554,0.7950164827278331,0.23582971574393685
6,5,preprocess,v,16,0.9094546754890074,0.8222732916175924,0.7478202895913556,0.3238666338923697
