example_id,sub_q_idx,doc_rank,chunk_id,kind,doc_len,full_prompt_len,layer,head,diff_l2,base_l2,relative_l2,energy_share
1,0,0,1,key,90,999,10,4,1.3989571332931519,332.2721862792969,0.0042102745612214165,0.0006801104165395803
1,0,0,1,key,90,999,10,5,1.7863366603851318,532.764404296875,0.003352957979132778,0.0011089124516676656
1,0,0,1,key,90,999,10,6,1.3388936519622803,410.1358947753906,0.0032645122483013025,0.0006229636922801168
1,0,0,1,key,90,999,10,7,1.4396206140518188,449.8565673828125,0.0032001769417911996,0.000720222510802076
1,0,0,1,key,90,999,11,0,1.1161102056503296,243.5881805419922,0.004581955508542906,0.0004328971088267817
1,0,0,1,key,90,999,11,1,1.0111277103424072,219.32476806640625,0.004610184792427354,0.0003552896811362974
1,0,0,1,key,90,999,11,2,1.1164811849594116,238.4979705810547,0.004681302663663402,0.00043318502460108787
1,0,0,1,key,90,999,11,3,1.0999746322631836,238.23500061035156,0.00461718315715606,0.00042047087114137767
1,0,0,1,key,90,999,11,4,1.0576322078704834,245.37789916992188,0.0043102178780089675,0.00038872270940911135
1,0,0,1,key,90,999,11,5,1.040733814239502,231.133544921875,0.004502738079802626,0.0003764002042559178
1,0,0,1,key,90,999,11,6,1.1290884017944336,238.74375915527344,0.004729289702857095,0.00044302316874922517
1,0,0,1,key,90,999,11,7,1.3511707782745361,213.30117797851562,0.006334567821330195,0.0006344407607251031
1,0,0,1,key,90,999,12,0,0.9188335537910461,161.30703735351562,0.005696177729539181,0.00029338928102275343
1,0,0,1,key,90,999,12,1,1.2274748086929321,199.17538452148438,0.006162783677520765,0.0005235953003804608
1,0,0,1,key,90,999,12,2,1.3907192945480347,192.05357360839844,0.00724130912233758,0.0006721242129345485
1,0,0,1,key,90,999,12,3,1.0597238540649414,183.157958984375,0.005785846598974929,0.0003902617538596508
1,0,0,1,key,90,999,12,4,1.004712462425232,182.11953735351562,0.005516774735019013,0.0003507955851731237
1,0,0,1,key,90,999,12,5,1.5545414686203003,213.31741333007812,0.007287456960744517,0.000839798778798855
1,0,0,1,key,90,999,12,6,1.0760208368301392,182.88455200195312,0.005883607035429881,0.000402357364811999
1,0,0,1,key,90,999,12,7,1.0334125757217407,191.0443878173828,0.005409279945504407,0.00037112314309355177
1,0,0,1,key,90,999,13,0,1.2601553201675415,181.17269897460938,0.006955547537237607,0.000551847046090937
1,0,0,1,key,90,999,13,1,0.9905357956886292,180.15447998046875,0.005498257916183997,0.0003409658920779301
1,0,0,1,key,90,999,13,2,1.0339537858963013,177.60537719726562,0.005821635595795543,0.00037151197438242055
1,0,0,1,key,90,999,13,3,0.981171190738678,183.10386657714844,0.00535854981699837,0.00033454930585026337
1,0,0,1,key,90,999,13,4,0.9793468713760376,183.62347412109375,0.005333451379588781,0.0003333063796665931
1,0,0,1,key,90,999,13,5,1.0331951379776,181.34555053710938,0.005697383447884309,0.0003709670057477446
1,0,0,1,key,90,999,13,6,1.1259393692016602,190.82240295410156,0.005900456926289079,0.00044055546128967543
1,0,0,1,key,90,999,13,7,1.0053352117538452,161.21754455566406,0.006235892095520186,0.00035123056583934165
1,0,0,1,key,90,999,14,0,1.1276763677597046,199.5492401123047,0.005651118326108643,0.00044191574939976433
1,0,0,1,key,90,999,14,1,1.1643056869506836,192.1884307861328,0.006058146591801441,0.00047109077264433574
1,0,0,1,key,90,999,14,2,1.026547908782959,183.4837188720703,0.005594762930975308,0.00036620898008700193
1,0,0,1,key,90,999,14,3,0.7036274671554565,155.33731079101562,0.004529674574462559,0.00017205059564664955
1,0,0,1,key,90,999,14,4,1.5403571128845215,219.45582580566406,0.007018984833187138,0.0008245432197267188
1,0,0,1,key,90,999,14,5,1.062790870666504,185.39503479003906,0.005732574617600277,0.0003925239847378251
1,0,0,1,key,90,999,14,6,1.1567182540893555,195.89947509765625,0.0059046521360648025,0.00046497088465775974
1,0,0,1,key,90,999,14,7,1.0952835083007812,180.58421325683594,0.006065222914823722,0.00041689209878011693
1,0,0,1,key,90,999,15,0,1.1427757740020752,210.54351806640625,0.005427741421332353,0.000453829372726713
1,0,0,1,key,90,999,15,1,1.394972324371338,221.1918182373047,0.0063066180995661495,0.0006762413256536666
1,0,0,1,key,90,999,15,2,1.1629513502120972,204.32546997070312,0.005691661202976013,0.00046999540847333867
1,0,0,1,key,90,999,15,3,1.219913125038147,213.73252868652344,0.005707662434609379,0.0005171640905170631
1,0,0,1,key,90,999,15,4,1.3816090822219849,214.73004150390625,0.006434167629948718,0.0006633471730516025
1,0,0,1,key,90,999,15,5,1.2476874589920044,210.62127685546875,0.0059238433914166186,0.0005409812704755423
1,0,0,1,key,90,999,15,6,1.1512295007705688,203.90380859375,0.00564594407877995,0.00046056867318198337
1,0,0,1,key,90,999,15,7,1.2001887559890747,228.50006103515625,0.005252465800455137,0.0005005756264034447
1,0,0,1,key,90,999,16,0,0.9061999320983887,208.17495727539062,0.00435306889915481,0.000285376771444098
1,0,0,1,key,90,999,16,1,1.2064626216888428,223.8308563232422,0.005390063914809589,0.0005058226531864765
1,0,0,1,key,90,999,16,2,1.3472460508346558,236.00076293945312,0.0057086512520312955,0.000630760410021598
1,0,0,1,key,90,999,16,3,1.2608370780944824,256.3720397949219,0.004917997606537168,0.0005524443366857494
1,0,0,1,key,90,999,16,4,1.3281773328781128,244.94235229492188,0.005422407845903761,0.0006130313437476958
1,0,0,1,key,90,999,16,5,1.2592360973358154,236.75291442871094,0.005318777597202423,0.0005510422075782434
1,0,0,1,key,90,999,16,6,1.3970149755477905,239.92306518554688,0.00582276228618282,0.0006782232218491461
1,0,0,1,key,90,999,16,7,1.6180204153060913,206.9787139892578,0.007817327608819034,0.0009097845166825983
1,0,0,1,key,90,999,17,0,1.2069140672683716,191.9461669921875,0.006287773734588243,0.000506201334926467
1,0,0,1,key,90,999,17,1,1.3386380672454834,187.97232055664062,0.0071214637521172285,0.0006227259028492511
1,0,0,1,key,90,999,17,2,1.1083738803863525,175.77944946289062,0.006305480440251002,0.0004269167460672364
1,0,0,1,key,90,999,17,3,0.979154109954834,194.19760131835938,0.005042050485215031,0.00033317520192568083
1,0,0,1,key,90,999,17,4,1.0981297492980957,178.77777099609375,0.006142428911489692,0.0004190616166362917
1,0,0,1,key,90,999,17,5,1.3556530475616455,183.52577209472656,0.007386717582432618,0.0006386570076093889
1,0,0,1,key,90,999,17,6,1.1844019889831543,200.86761474609375,0.005896430793387421,0.00048749343787338396
1,0,0,1,key,90,999,17,7,1.2094569206237793,185.5423126220703,0.006518496527998474,0.0005083366343035658
1,0,0,1,key,90,999,18,0,1.6431424617767334,211.19036865234375,0.007780385404230367,0.000938255368368658
1,0,0,1,key,90,999,18,1,1.2210146188735962,179.04270935058594,0.006819683545352882,0.0005180984289880993
1,0,0,1,key,90,999,18,2,1.1167609691619873,170.9767303466797,0.00653165472808837,0.0004334020592401656
1,0,0,1,key,90,999,18,3,1.2639994621276855,170.7600860595703,0.0074021950403956056,0.0005552190576421888
1,0,0,1,key,90,999,18,4,1.688438892364502,182.31716918945312,0.009260997742949638,0.00099069812885018
1,0,0,1,key,90,999,18,5,1.2199313640594482,170.5001220703125,0.0071550175404352725,0.0005171795426873964
1,0,0,1,key,90,999,18,6,1.530086874961853,192.2845458984375,0.007957409514179156,0.0008135846896625944
1,0,0,1,key,90,999,18,7,0.9992033243179321,166.293701171875,0.006008666096650207,0.0003469591178371764
1,0,0,1,key,90,999,19,0,1.1205930709838867,170.96217346191406,0.006554625788221622,0.00043638159395029846
1,0,0,1,key,90,999,19,1,1.305566668510437,187.39207458496094,0.0069670324713679635,0.00059233674499844
1,0,0,1,key,90,999,19,2,1.2700777053833008,191.41957092285156,0.006635046245585712,0.0005605717225870164
1,0,0,1,key,90,999,19,3,1.5998921394348145,193.8699188232422,0.008252400110062884,0.0008895123463003353
1,0,0,1,key,90,999,19,4,1.2905919551849365,172.7665252685547,0.007470150558268074,0.0005788267011997412
1,0,0,1,key,90,999,19,5,1.2714473009109497,176.41806030273438,0.007207013265700416,0.0005617813416796735
1,0,0,1,key,90,999,19,6,1.2219698429107666,188.90623474121094,0.006468658086297565,0.00051890935723012
1,0,0,1,key,90,999,19,7,1.3359235525131226,193.27955627441406,0.0069118719965209395,0.0006202028492782663
1,0,0,1,key,90,999,20,0,1.1082777976989746,189.85838317871094,0.005837391950482182,0.0004268426336470589
1,0,0,1,key,90,999,20,1,1.4404990673065186,168.11428833007812,0.008568570117479916,0.0007211017517220579
1,0,0,1,key,90,999,20,2,1.1064424514770508,163.9931182861328,0.00674688342437967,0.00042543006500356365
1,0,0,1,key,90,999,20,3,1.2134969234466553,177.86160278320312,0.006822703183023652,0.0005117383073935807
1,0,0,1,key,90,999,20,4,1.3137764930725098,172.2083282470703,0.007628995104044004,0.0005998097956975249
1,0,0,1,key,90,999,20,5,1.27121901512146,181.02735900878906,0.007022248029701046,0.0005615795935040085
1,0,0,1,key,90,999,20,6,1.0313931703567505,165.69589233398438,0.0062246152021549215,0.00036967411892755445
1,0,0,1,key,90,999,20,7,1.2989076375961304,190.1928253173828,0.006829425008165168,0.000586309694314054
1,0,0,1,key,90,999,21,0,1.4997527599334717,204.9108123779297,0.007319051359609944,0.0007816457578381439
1,0,0,1,key,90,999,21,1,1.9347580671310425,219.0021514892578,0.008834424931327375,0.001300840172398192
1,0,0,1,key,90,999,21,2,1.4353997707366943,180.9261016845703,0.007933624597954292,0.000716005435383188
1,0,0,1,key,90,999,21,3,1.4017609357833862,189.2849884033203,0.007405557871269575,0.0006828393195325113
1,0,0,1,key,90,999,21,4,1.4872546195983887,189.57998657226562,0.007844998021621112,0.0007686723144746377
1,0,0,1,key,90,999,21,5,1.167519211769104,179.80177307128906,0.0064933687350579765,0.00047369477404596706
1,0,0,1,key,90,999,21,6,1.3200480937957764,193.17111206054688,0.006833568848441574,0.000605550090556048
1,0,0,1,key,90,999,21,7,1.4509007930755615,198.15553283691406,0.0073220301866093965,0.0007315533014630228
1,0,0,1,key,90,999,22,0,1.2073934078216553,182.92864990234375,0.0066003516041156715,0.0005066034227689727
1,0,0,1,key,90,999,22,1,1.1999375820159912,173.06776428222656,0.006933339590954741,0.000500366131429248
1,0,0,1,key,90,999,22,2,1.2316224575042725,175.16213989257812,0.007031327992793328,0.0005271396885557253
1,0,0,1,key,90,999,22,3,1.4065929651260376,182.84010314941406,0.007693022159239235,0.0006875549656483454
1,0,0,1,key,90,999,22,4,1.4394781589508057,168.8389892578125,0.008525744943620538,0.0007200800028504769
1,0,0,1,key,90,999,22,5,1.3484188318252563,180.37173461914062,0.007475776815433242,0.0006318590054775441
1,0,0,1,key,90,999,22,6,1.4921631813049316,190.5975341796875,0.007828869285885796,0.0007737545457252681
1,0,0,1,key,90,999,22,7,1.350743055343628,177.07891845703125,0.007627915661069402,0.0006340390871498985
1,0,0,1,key,90,999,23,0,1.3486073017120361,186.46234130859375,0.007232598777037204,0.0006320356490547587
1,0,0,1,key,90,999,23,1,1.3483127355575562,178.63999938964844,0.007547653046150193,0.0006317595398985357
1,0,0,1,key,90,999,23,2,1.339203119277954,176.62709045410156,0.0075820935273004045,0.0006232516494811531
1,0,0,1,key,90,999,23,3,1.4479516744613647,179.37896728515625,0.008072025925757327,0.0007285824249394842
1,0,0,1,key,90,999,23,4,1.2968379259109497,173.2057342529297,0.007487269007024846,0.0005844427572946465
1,0,0,1,key,90,999,23,5,1.369253158569336,176.3086395263672,0.007766228372288895,0.0006515355009074692
1,0,0,1,key,90,999,23,6,1.861870288848877,200.67489624023438,0.009278042863019413,0.0012046737353226616
1,0,0,1,key,90,999,23,7,1.3488376140594482,178.4603271484375,0.007558193104384043,0.0006322515237453932
1,0,0,1,key,90,999,24,0,1.7723476886749268,191.56887817382812,0.009251751670575127,0.0010916124834643049
1,0,0,1,key,90,999,24,1,1.4044138193130493,187.79457092285156,0.0074784580428046196,0.0006854263359747951
1,0,0,1,key,90,999,24,2,1.79220449924469,191.74803161621094,0.00934666439148553,0.0011162096044706779
1,0,0,1,key,90,999,24,3,1.6206966638565063,193.4048614501953,0.008379813473684848,0.0009127967370827926
1,0,0,1,key,90,999,24,4,1.5534859895706177,188.12950134277344,0.00825753525354934,0.0008386586323326026
1,0,0,1,key,90,999,24,5,1.478171467781067,188.6187286376953,0.007836822347691551,0.0007593119448049282
1,0,0,1,key,90,999,24,6,1.5425788164138794,170.73468017578125,0.009034947175498827,0.0008269235167857237
1,0,0,1,key,90,999,24,7,1.4738072156906128,179.53549194335938,0.00820900201813894,0.000754834792374372
1,0,0,1,key,90,999,25,0,1.9672553539276123,315.3227233886719,0.006238863259793476,0.0013449063651967993
1,0,0,1,key,90,999,25,1,1.9194586277008057,389.3111877441406,0.004930396783157151,0.0012803482746393939
1,0,0,1,key,90,999,25,2,2.0686986446380615,455.22015380859375,0.004544391603338111,0.001487184978417906
1,0,0,1,key,90,999,25,3,2.203115701675415,423.87689208984375,0.005197536697066382,0.0016867282577991162
1,0,0,1,key,90,999,25,4,2.3076553344726562,494.156005859375,0.004669892315604792,0.0018505996427051238
1,0,0,1,key,90,999,25,5,2.5394320487976074,503.6372375488281,0.005042184849469956,0.0022410096214051296
1,0,0,1,key,90,999,25,6,2.0465033054351807,402.3923645019531,0.005085840304072773,0.0014554439835099498
1,0,0,1,key,90,999,25,7,2.3272807598114014,448.6910705566406,0.00518682209771681,0.0018822097291459133
1,0,0,1,key,90,999,26,0,1.5307542085647583,178.92198181152344,0.00855542842230111,0.0008142944952564019
1,0,0,1,key,90,999,26,1,1.4050276279449463,176.60455322265625,0.007955783711723069,0.0006860256564793833
1,0,0,1,key,90,999,26,2,1.5800795555114746,192.6123046875,0.008203419600191353,0.0008676178223132696
1,0,0,1,key,90,999,26,3,1.674198865890503,193.14266967773438,0.008668197807786111,0.0009740575913368059
1,0,0,1,key,90,999,26,4,1.8354250192642212,201.84417724609375,0.009093277023425914,0.0011706953655746006
1,0,0,1,key,90,999,26,5,1.6203091144561768,187.594482421875,0.008637296222883084,0.00091236009934737
1,0,0,1,key,90,999,26,6,1.6514067649841309,189.0355682373047,0.00873595789608778,0.0009477171506736913
1,0,0,1,key,90,999,26,7,1.7165168523788452,197.4040985107422,0.008695446879414353,0.0010239217035755276
1,0,0,1,key,90,999,27,0,1.5426231622695923,202.90673828125,0.0076026216543451965,0.0008269709918184366
1,0,0,1,key,90,999,27,1,1.4100806713104248,193.1780242919922,0.007299384474390598,0.0006909688596237444
1,0,0,1,key,90,999,27,2,1.3583177328109741,198.82347106933594,0.006831777583931626,0.0006411702016186059
1,0,0,1,key,90,999,27,3,1.5992473363876343,197.0103759765625,0.008117579231349124,0.0008887954153089479
1,0,0,1,key,90,999,27,4,1.6361291408538818,202.61993408203125,0.008074867600102379,0.0009302629093273788
1,0,0,1,key,90,999,27,5,1.5445667505264282,196.74781799316406,0.007850489862002362,0.0008290561648520952
1,0,0,1,key,90,999,27,6,1.6754589080810547,200.5997772216797,0.008352247102595347,0.000975524428996753
1,0,0,1,key,90,999,27,7,1.2183558940887451,185.8766326904297,0.006554647975132318,0.0005158446077361385
1,0,0,1,key,90,999,28,0,1.760524034500122,192.3422088623047,0.00915308212853295,0.001077096308671279
1,0,0,1,key,90,999,28,1,1.683587670326233,190.73043823242188,0.008827052912627528,0.0009850132215298221
1,0,0,1,key,90,999,28,2,1.488978385925293,177.71351623535156,0.008378532018652898,0.00077045523808537
1,0,0,1,key,90,999,28,3,1.9630539417266846,184.43243408203125,0.010643756622837572,0.0013391680173945918
1,0,0,1,key,90,999,28,4,1.660494327545166,183.66021728515625,0.009041121436587569,0.0009581763229329975
1,0,0,1,key,90,999,28,5,1.5846211910247803,193.05503845214844,0.008208131752114534,0.0008726128088702758
1,0,0,1,key,90,999,28,6,1.9940366744995117,181.6876678466797,0.010975079916718417,0.0013817735865427692
1,0,0,1,key,90,999,28,7,1.5958086252212524,186.64723205566406,0.008549864938502403,0.0008849775278614576
1,0,0,1,key,90,999,29,0,1.7125848531723022,197.8101043701172,0.00865772180155126,0.0010192360089855675
1,0,0,1,key,90,999,29,1,1.467383861541748,197.45602416992188,0.00743144640793018,0.000748269567039049
1,0,0,1,key,90,999,29,2,1.683037519454956,197.3652801513672,0.008527525804762418,0.0009843696987042003
1,0,0,1,key,90,999,29,3,1.5936802625656128,202.9440155029297,0.007852807379494266,0.0008826183584348118
1,0,0,1,key,90,999,29,4,1.77777898311615,192.85165405273438,0.009218375605064893,0.001098313091353647
1,0,0,1,key,90,999,29,5,1.5258766412734985,211.40049743652344,0.007217942529826173,0.0008091134198277146
1,0,0,1,key,90,999,29,6,1.6490808725357056,197.228515625,0.00836127000859842,0.0009450494349611416
1,0,0,1,key,90,999,29,7,1.552405595779419,220.70602416992188,0.007033816143524079,0.0008374926355867577
1,0,0,1,key,90,999,30,0,1.4304834604263306,192.9432830810547,0.007414010156681033,0.0007111091272973181
1,0,0,1,key,90,999,30,1,1.6252464056015015,193.2930145263672,0.008408200418333237,0.000917928928969943
1,0,0,1,key,90,999,30,2,1.9110010862350464,194.78575134277344,0.00981078478821667,0.00126908998075615
1,0,0,1,key,90,999,30,3,1.328615665435791,205.92617797851562,0.00645190270842787,0.0006134360829009291
1,0,0,1,key,90,999,30,4,1.4803773164749146,199.23355102539062,0.007430361547319134,0.0007615798097183983
1,0,0,1,key,90,999,30,5,1.644782304763794,191.96621704101562,0.008568082082965464,0.000940128933664884
1,0,0,1,key,90,999,30,6,1.4262044429779053,198.02212524414062,0.007202247936787552,0.0007068612303912238
1,0,0,1,key,90,999,30,7,1.4435772895812988,209.5684814453125,0.006888332060362797,0.0007241868831672564
1,0,0,1,key,90,999,31,0,1.5536611080169678,198.92027282714844,0.007810471431270417,0.0008388477039288519
1,0,0,1,key,90,999,31,1,1.6421723365783691,191.40573120117188,0.008579535870074859,0.0009371477833122766
1,0,0,1,key,90,999,31,2,1.5943031311035156,192.14752197265625,0.008297286973757518,0.0008833084449050841
1,0,0,1,key,90,999,31,3,1.5479247570037842,204.95465087890625,0.007552523206308405,0.0008326648473124997
1,0,0,1,key,90,999,31,4,1.616001009941101,185.97337341308594,0.00868942139556513,0.000907515160406844
1,0,0,1,key,90,999,31,5,1.6034189462661743,201.43450927734375,0.0079600012531046,0.0008934383575134282
1,0,0,1,key,90,999,31,6,1.2989795207977295,207.85023498535156,0.006249593708129654,0.0005863746514268758
1,0,0,1,key,90,999,31,7,1.4660230875015259,210.31471252441406,0.006970615939820843,0.0007468823515543848
1,0,0,1,key,90,999,32,0,1.4183547496795654,371.8130798339844,0.0038146983702479244,0.0006991015895731964
1,0,0,1,key,90,999,32,1,1.7697731256484985,434.0587158203125,0.004077266648830819,0.0010884430900500505
1,0,0,1,key,90,999,32,2,1.9233179092407227,409.9902038574219,0.004691131376176907,0.0012855019255727442
1,0,0,1,key,90,999,32,3,1.8157999515533447,243.83389282226562,0.0074468726662084775,0.0011457941723691761
1,0,0,1,key,90,999,32,4,1.7400009632110596,363.99554443359375,0.004780280939753358,0.0010521302412064928
1,0,0,1,key,90,999,32,5,1.9177565574645996,316.7004699707031,0.006055426939031693,0.0012780785040963382
1,0,0,1,key,90,999,32,6,1.9296271800994873,386.5060119628906,0.00499248943192312,0.0012939495815245381
1,0,0,1,key,90,999,32,7,1.9085338115692139,297.0030212402344,0.006425974401201351,0.0012658151148870202
1,0,0,1,key,90,999,33,0,2.034839391708374,234.4093017578125,0.008680710946405724,0.0014389009645192686
1,0,0,1,key,90,999,33,1,1.6673967838287354,245.80868530273438,0.006783311101376207,0.0009661586738521284
1,0,0,1,key,90,999,33,2,1.8003512620925903,251.6674346923828,0.0071536917928741225,0.0011263803638349166
1,0,0,1,key,90,999,33,3,1.584202766418457,250.5757598876953,0.006322250672325484,0.000872151812217545
1,0,0,1,key,90,999,33,4,1.7517917156219482,243.35511779785156,0.007198499589711142,0.0010664377081331944
1,0,0,1,key,90,999,33,5,1.4494744539260864,257.8305358886719,0.0056218106553210835,0.0007301157110745374
1,0,0,1,key,90,999,33,6,2.11283278465271,249.3646240234375,0.00847286495799869,0.001551317865017401
1,0,0,1,key,90,999,33,7,2.5039350986480713,233.62484741210938,0.010717760231347188,0.00217879661518613
1,0,0,1,key,90,999,34,0,2.0441761016845703,380.3014221191406,0.005375147140638792,0.0014521354791359657
1,0,0,1,key,90,999,34,1,2.0925261974334717,259.0970153808594,0.008076226560763568,0.001521641578338426
1,0,0,1,key,90,999,34,2,1.870000958442688,388.2445983886719,0.004816553704040524,0.0012152180809390863
1,0,0,1,key,90,999,34,3,2.0389654636383057,336.18865966796875,0.006064944206184856,0.0014447422991725445
1,0,0,1,key,90,999,34,4,1.8986499309539795,342.9196472167969,0.005536719597036183,0.0012527384361120648
1,0,0,1,key,90,999,34,5,2.0700266361236572,550.1629028320312,0.003762570368645244,0.0014890950820900944
1,0,0,1,key,90,999,34,6,2.1468708515167236,392.97869873046875,0.005463071811404176,0.001601704534029806
1,0,0,1,key,90,999,34,7,1.8305302858352661,452.6720275878906,0.004043833447340298,0.00116445956559716
1,0,0,1,key,90,999,35,0,1.678472876548767,254.11900329589844,0.006605066345999837,0.0009790372500036691
1,0,0,1,key,90,999,35,1,1.6328129768371582,220.18299865722656,0.007415708691382929,0.0009264958939044709
1,0,0,1,key,90,999,35,2,1.7044024467468262,245.6915740966797,0.006937162794504855,0.0010095198665576218
1,0,0,1,key,90,999,35,3,1.7500416040420532,249.05130004882812,0.007026831836247951,0.001064307959937931
1,0,0,1,key,90,999,35,4,1.703279972076416,235.46205139160156,0.007233777001473798,0.0010081905656416598
1,0,0,1,key,90,999,35,5,1.7020330429077148,233.57870483398438,0.007286764622303324,0.0010067151112218484
1,0,0,1,key,90,999,35,6,1.7652885913848877,252.70001220703125,0.006985708374001268,0.001082934080625765
1,0,0,1,key,90,999,35,7,2.533236265182495,228.788818359375,0.011072377939394522,0.0022300880439842688
1,0,0,1,key,90,999,36,0,1.411807894706726,171.6116943359375,0.00822675808994136,0.0006926626743379971
1,0,0,1,key,90,999,36,1,2.2323901653289795,213.5360565185547,0.010454394455556461,0.0017318519093106647
1,0,0,1,key,90,999,36,2,2.097538471221924,206.33627319335938,0.010165631271513242,0.0015289398082364214
1,0,0,1,key,90,999,36,3,1.9088706970214844,204.28460693359375,0.009344172944180697,0.0012662620264515115
1,0,0,1,key,90,999,36,4,1.6049551963806152,188.98974609375,0.008492287171942413,0.0008951511870968043
1,0,0,1,key,90,999,36,5,2.670250177383423,226.64926147460938,0.011781420155576146,0.002477846900305965
1,0,0,1,key,90,999,36,6,1.9041714668273926,201.2935791015625,0.009459673156621827,0.0012600351746477761
1,0,0,1,key,90,999,36,7,1.7792845964431763,210.29893493652344,0.008460739931850945,0.0011001740629239178
1,0,0,1,key,90,999,37,0,2.1244661808013916,206.4368896484375,0.010291116982140896,0.0015684483150411271
1,0,0,1,key,90,999,37,1,1.7407641410827637,199.06248474121094,0.008744812682037084,0.001053053560167318
1,0,0,1,key,90,999,37,2,1.6286128759384155,190.83627319335938,0.008534084472967367,0.0009217354654933815
1,0,0,1,key,90,999,37,3,1.7652226686477661,202.4043426513672,0.008721268751077529,0.0010828530499416582
1,0,0,1,key,90,999,37,4,1.6917331218719482,205.2459716796875,0.00824246687049286,0.0009945677168568551
1,0,0,1,key,90,999,37,5,1.7673532962799072,197.13072204589844,0.008965387423825298,0.0010854687336811822
1,0,0,1,key,90,999,37,6,1.771026372909546,207.2613983154297,0.008544892523663401,0.0010899851586518884
1,0,0,1,key,90,999,37,7,1.6878368854522705,185.21250915527344,0.009112974567161976,0.0009899916373947819
1,0,0,1,key,90,999,38,0,1.95367431640625,224.1270751953125,0.00871681529196657,0.001326401210560904
1,0,0,1,key,90,999,38,1,1.8679059743881226,218.57640075683594,0.008545780642010574,0.0012124966761843062
1,0,0,1,key,90,999,38,2,1.6337599754333496,194.62774658203125,0.008394280898405963,0.0009275708346975208
1,0,0,1,key,90,999,38,3,0.967610239982605,173.67172241210938,0.005571489857666847,0.0003253654347642131
1,0,0,1,key,90,999,38,4,2.4692370891571045,241.17684936523438,0.010238284046151217,0.0021188302633947816
1,0,0,1,key,90,999,38,5,1.605373740196228,191.133056640625,0.008399246935158365,0.0008956180663452116
1,0,0,1,key,90,999,38,6,2.0661110877990723,220.12579345703125,0.009386047202152935,0.001483467177950376
1,0,0,1,key,90,999,38,7,1.852265477180481,205.1220703125,0.009030064265432661,0.001192276537775069
1,0,0,1,key,90,999,39,0,1.8373875617980957,228.54342651367188,0.00803955550079307,0.0011732002742377945
1,0,0,1,key,90,999,39,1,2.160702705383301,232.01771545410156,0.009312662617828113,0.0016224099451556222
1,0,0,1,key,90,999,39,2,2.040449857711792,229.70977783203125,0.008882729664227894,0.0014468462799416759
1,0,0,1,key,90,999,39,3,1.9390482902526855,230.39950561523438,0.008416026263054899,0.0013066154728436632
1,0,0,1,key,90,999,39,4,2.2918806076049805,220.9733123779297,0.01037175296392886,0.0018253853462734824
1,0,0,1,key,90,999,39,5,1.9115866422653198,223.27183532714844,0.008561700760260981,0.001269867809040808
1,0,0,1,key,90,999,39,6,1.801030158996582,224.87635803222656,0.008008979577739658,0.0011272301089230558
1,0,0,1,key,90,999,39,7,1.8939608335494995,232.60748291015625,0.008142303978591378,0.0012465582308064402
1,0,0,1,key,90,999,40,0,1.3666876554489136,261.1494140625,0.005233355243607108,0.0006490962536115092
1,0,0,1,key,90,999,40,1,1.867803931236267,275.2021484375,0.006787025253403679,0.0012123641935013953
1,0,0,1,key,90,999,40,2,2.2876880168914795,267.8166198730469,0.008541994212218434,0.001818713157121
1,0,0,1,key,90,999,40,3,2.007842540740967,267.8664245605469,0.007495685747233763,0.0014009733017357894
1,0,0,1,key,90,999,40,4,2.265444278717041,268.3682861328125,0.008441549899066274,0.0017835173386282902
1,0,0,1,key,90,999,40,5,2.2351651191711426,273.5823669433594,0.008169989696864811,0.0017361604549496487
1,0,0,1,key,90,999,40,6,2.317925214767456,256.2847900390625,0.00904433390063512,0.0018671078632425074
1,0,0,1,key,90,999,40,7,2.2775862216949463,229.88978576660156,0.009907296290263561,0.0018026864808944846
1,0,0,1,key,90,999,41,0,1.8424673080444336,212.29832458496094,0.008678670977015067,0.001179696068373443
1,0,0,1,key,90,999,41,1,2.327962875366211,228.90196228027344,0.010170130706506497,0.001883313502943124
1,0,0,1,key,90,999,41,2,2.1661288738250732,202.5054931640625,0.010696642545247622,0.0016305688567985074
1,0,0,1,key,90,999,41,3,1.3973819017410278,206.33148193359375,0.006772509404021816,0.0006785795331548738
1,0,0,1,key,90,999,41,4,2.00370717048645,195.75706481933594,0.010235682540171206,0.0013952081922659267
1,0,0,1,key,90,999,41,5,2.3995931148529053,223.89857482910156,0.010717321969040974,0.0020009939180628744
1,0,0,1,key,90,999,41,6,2.1775243282318115,218.0183868408203,0.009987801303298592,0.001647770229384192
1,0,0,1,key,90,999,41,7,2.1457767486572266,197.37185668945312,0.010871746279579275,0.0016000724865701563
1,0,0,1,key,90,999,42,0,2.1574151515960693,214.33737182617188,0.01006551089627864,0.0016174766844264886
1,0,0,1,key,90,999,42,1,2.0242552757263184,198.6277618408203,0.010191200147281226,0.0014239709366923837
1,0,0,1,key,90,999,42,2,1.9392660856246948,186.90074157714844,0.010375914345017187,0.0013069091883601855
1,0,0,1,key,90,999,42,3,2.3096635341644287,194.6211700439453,0.011867483550956438,0.0018538216480666254
1,0,0,1,key,90,999,42,4,2.621501922607422,202.7694854736328,0.012928483378473122,0.002388201610524914
1,0,0,1,key,90,999,42,5,2.4483046531677246,192.95938110351562,0.012688186701087553,0.0020830586133534596
1,0,0,1,key,90,999,42,6,2.2803397178649902,204.03700256347656,0.011176108692125871,0.0018070483841618583
