example_id,chunk_id,method,rate,chunk_len,selected_count,n_queries,score_path
151,12,docgen_draft_smart_mean_score_global,0.15,304,45,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk12_docgen_scores.npz
151,13,docgen_draft_smart_mean_score_global,0.15,74,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk13_docgen_scores.npz
151,14,docgen_draft_smart_mean_score_global,0.15,310,46,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk14_docgen_scores.npz
151,15,docgen_draft_smart_mean_score_global,0.15,42,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example151_chunk15_docgen_scores.npz
152,0,docgen_draft_smart_mean_score_global,0.15,71,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk00_docgen_scores.npz
152,1,docgen_draft_smart_mean_score_global,0.15,123,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk01_docgen_scores.npz
152,2,docgen_draft_smart_mean_score_global,0.15,155,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk02_docgen_scores.npz
152,3,docgen_draft_smart_mean_score_global,0.15,342,51,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk03_docgen_scores.npz
152,4,docgen_draft_smart_mean_score_global,0.15,194,29,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk04_docgen_scores.npz
152,5,docgen_draft_smart_mean_score_global,0.15,156,23,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk05_docgen_scores.npz
152,6,docgen_draft_smart_mean_score_global,0.15,314,47,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk06_docgen_scores.npz
152,7,docgen_draft_smart_mean_score_global,0.15,71,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk07_docgen_scores.npz
152,8,docgen_draft_smart_mean_score_global,0.15,160,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk08_docgen_scores.npz
152,9,docgen_draft_smart_mean_score_global,0.15,109,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk09_docgen_scores.npz
152,10,docgen_draft_smart_mean_score_global,0.15,180,27,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk10_docgen_scores.npz
152,11,docgen_draft_smart_mean_score_global,0.15,224,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk11_docgen_scores.npz
152,12,docgen_draft_smart_mean_score_global,0.15,116,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk12_docgen_scores.npz
152,13,docgen_draft_smart_mean_score_global,0.15,91,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk13_docgen_scores.npz
152,14,docgen_draft_smart_mean_score_global,0.15,84,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example152_chunk14_docgen_scores.npz
153,0,docgen_draft_smart_mean_score_global,0.15,82,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk00_docgen_scores.npz
153,1,docgen_draft_smart_mean_score_global,0.15,112,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk01_docgen_scores.npz
153,2,docgen_draft_smart_mean_score_global,0.15,124,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk02_docgen_scores.npz
153,3,docgen_draft_smart_mean_score_global,0.15,109,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk03_docgen_scores.npz
153,4,docgen_draft_smart_mean_score_global,0.15,178,26,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk04_docgen_scores.npz
153,5,docgen_draft_smart_mean_score_global,0.15,221,33,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk05_docgen_scores.npz
153,6,docgen_draft_smart_mean_score_global,0.15,83,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk06_docgen_scores.npz
153,7,docgen_draft_smart_mean_score_global,0.15,32,4,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk07_docgen_scores.npz
153,8,docgen_draft_smart_mean_score_global,0.15,188,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk08_docgen_scores.npz
153,9,docgen_draft_smart_mean_score_global,0.15,126,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example153_chunk09_docgen_scores.npz
154,0,docgen_draft_smart_mean_score_global,0.15,111,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk00_docgen_scores.npz
154,1,docgen_draft_smart_mean_score_global,0.15,190,28,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk01_docgen_scores.npz
154,2,docgen_draft_smart_mean_score_global,0.15,94,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk02_docgen_scores.npz
154,3,docgen_draft_smart_mean_score_global,0.15,77,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk03_docgen_scores.npz
154,4,docgen_draft_smart_mean_score_global,0.15,114,17,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk04_docgen_scores.npz
154,5,docgen_draft_smart_mean_score_global,0.15,140,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk05_docgen_scores.npz
154,6,docgen_draft_smart_mean_score_global,0.15,257,38,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk06_docgen_scores.npz
154,7,docgen_draft_smart_mean_score_global,0.15,53,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk07_docgen_scores.npz
154,8,docgen_draft_smart_mean_score_global,0.15,135,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk08_docgen_scores.npz
154,9,docgen_draft_smart_mean_score_global,0.15,204,30,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example154_chunk09_docgen_scores.npz
155,0,docgen_draft_smart_mean_score_global,0.15,86,12,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk00_docgen_scores.npz
155,1,docgen_draft_smart_mean_score_global,0.15,99,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk01_docgen_scores.npz
155,2,docgen_draft_smart_mean_score_global,0.15,250,37,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk02_docgen_scores.npz
155,3,docgen_draft_smart_mean_score_global,0.15,150,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk03_docgen_scores.npz
155,4,docgen_draft_smart_mean_score_global,0.15,106,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk04_docgen_scores.npz
155,5,docgen_draft_smart_mean_score_global,0.15,121,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk05_docgen_scores.npz
155,6,docgen_draft_smart_mean_score_global,0.15,112,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk06_docgen_scores.npz
155,7,docgen_draft_smart_mean_score_global,0.15,172,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk07_docgen_scores.npz
155,8,docgen_draft_smart_mean_score_global,0.15,43,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk08_docgen_scores.npz
155,9,docgen_draft_smart_mean_score_global,0.15,124,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk09_docgen_scores.npz
155,10,docgen_draft_smart_mean_score_global,0.15,122,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk10_docgen_scores.npz
155,11,docgen_draft_smart_mean_score_global,0.15,254,38,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk11_docgen_scores.npz
155,12,docgen_draft_smart_mean_score_global,0.15,62,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk12_docgen_scores.npz
155,13,docgen_draft_smart_mean_score_global,0.15,130,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk13_docgen_scores.npz
155,14,docgen_draft_smart_mean_score_global,0.15,151,22,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk14_docgen_scores.npz
155,15,docgen_draft_smart_mean_score_global,0.15,141,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk15_docgen_scores.npz
155,16,docgen_draft_smart_mean_score_global,0.15,72,10,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk16_docgen_scores.npz
155,17,docgen_draft_smart_mean_score_global,0.15,169,25,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk17_docgen_scores.npz
155,18,docgen_draft_smart_mean_score_global,0.15,140,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example155_chunk18_docgen_scores.npz
156,0,docgen_draft_smart_mean_score_global,0.15,51,7,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk00_docgen_scores.npz
156,1,docgen_draft_smart_mean_score_global,0.15,161,24,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk01_docgen_scores.npz
156,2,docgen_draft_smart_mean_score_global,0.15,100,15,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk02_docgen_scores.npz
156,3,docgen_draft_smart_mean_score_global,0.15,55,8,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk03_docgen_scores.npz
156,4,docgen_draft_smart_mean_score_global,0.15,95,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk04_docgen_scores.npz
156,5,docgen_draft_smart_mean_score_global,0.15,78,11,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk05_docgen_scores.npz
156,6,docgen_draft_smart_mean_score_global,0.15,95,14,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk06_docgen_scores.npz
156,7,docgen_draft_smart_mean_score_global,0.15,42,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk07_docgen_scores.npz
156,8,docgen_draft_smart_mean_score_global,0.15,127,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk08_docgen_scores.npz
156,9,docgen_draft_smart_mean_score_global,0.15,241,36,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk09_docgen_scores.npz
156,10,docgen_draft_smart_mean_score_global,0.15,61,9,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk10_docgen_scores.npz
156,11,docgen_draft_smart_mean_score_global,0.15,135,20,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk11_docgen_scores.npz
156,12,docgen_draft_smart_mean_score_global,0.15,120,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk12_docgen_scores.npz
156,13,docgen_draft_smart_mean_score_global,0.15,219,32,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk13_docgen_scores.npz
156,14,docgen_draft_smart_mean_score_global,0.15,108,16,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk14_docgen_scores.npz
156,15,docgen_draft_smart_mean_score_global,0.15,93,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk15_docgen_scores.npz
156,16,docgen_draft_smart_mean_score_global,0.15,274,41,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example156_chunk16_docgen_scores.npz
158,0,docgen_draft_smart_mean_score_global,0.15,127,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk00_docgen_scores.npz
158,1,docgen_draft_smart_mean_score_global,0.15,122,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk01_docgen_scores.npz
158,2,docgen_draft_smart_mean_score_global,0.15,146,21,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk02_docgen_scores.npz
158,3,docgen_draft_smart_mean_score_global,0.15,43,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk03_docgen_scores.npz
158,4,docgen_draft_smart_mean_score_global,0.15,245,36,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk04_docgen_scores.npz
158,5,docgen_draft_smart_mean_score_global,0.15,129,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk05_docgen_scores.npz
158,6,docgen_draft_smart_mean_score_global,0.15,126,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk06_docgen_scores.npz
158,7,docgen_draft_smart_mean_score_global,0.15,129,19,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk07_docgen_scores.npz
158,8,docgen_draft_smart_mean_score_global,0.15,123,18,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk08_docgen_scores.npz
158,9,docgen_draft_smart_mean_score_global,0.15,209,31,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk09_docgen_scores.npz
158,10,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk10_docgen_scores.npz
158,11,docgen_draft_smart_mean_score_global,0.15,89,13,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk11_docgen_scores.npz
158,12,docgen_draft_smart_mean_score_global,0.15,40,6,32,MOTIVATION_EXPERIMENTS/offline_doc_generated_query_calibration/docgen_chunk_draft_smart_full/chunk_score_cache_npz/example158_chunk12_docgen_scores.npz
