example_id,sub_q_idx,method,n_doc_tokens_selected,global_pos_mean,global_pos_p25,global_pos_p50,global_pos_p75,chunk_pos_mean,chunk_pos_p25,chunk_pos_p50,chunk_pos_p75
27,1,docgen_offline10,139,0.47890389252160476,0.2991162474507138,0.4989802855200544,0.7280761386811693,0.37563808770030316,0.026785714285714284,0.2585034013605442,0.9191919191919192
27,1,old_offline10,181,0.6752425343003406,0.6451393609789259,0.8218898708361658,0.8538409245411285,0.3282826178664213,0.03355704697986577,0.18032786885245902,0.6
27,1,online_draft10,144,0.5115378805045698,0.11012916383412645,0.6587355540448674,0.9496940856560163,0.2642081377890474,0.05442176870748299,0.17857142857142858,0.3695652173913043
32,0,docgen_offline10,141,0.47248516427847737,0.20340136054421767,0.5102040816326531,0.7414965986394558,0.33199457539473076,0.02564102564102564,0.06,0.6491228070175439
32,0,old_offline10,99,0.3706520992235278,0.15034013605442176,0.20408163265306123,0.7421768707482993,0.19658186525735724,0.013888888888888888,0.041666666666666664,0.12217194570135746
32,0,online_draft10,143,0.37928737928737927,0.15170068027210884,0.22380952380952382,0.7863945578231293,0.1808454407667685,0.027149321266968326,0.07,0.20833333333333334
32,1,docgen_offline10,167,0.4756128768104816,0.2512820512820513,0.46951566951566953,0.6820512820512821,0.3134214638213108,0.02564102564102564,0.07017543859649122,0.6491228070175439
32,1,old_offline10,197,0.5508496391745122,0.3903133903133903,0.6621082621082621,0.7806267806267806,0.30019256988704857,0.027777777777777776,0.08333333333333333,0.6902654867256637
32,1,online_draft10,172,0.5122440866626913,0.06552706552706553,0.543019943019943,0.9304843304843304,0.2530414377095758,0.034482758620689655,0.15789473684210525,0.37719298245614036
33,0,docgen_offline10,73,0.4564902164827104,0.22914072229140722,0.43088418430884184,0.6475716064757161,0.31235602570963494,0.039473684210526314,0.10714285714285714,0.5238095238095238
33,0,old_offline10,92,0.6397882938978829,0.08094645080946451,0.8530510585305106,0.8829389788293898,0.3552241866744155,0.09523809523809523,0.25396825396825395,0.5740740740740741
33,0,online_draft10,77,0.45478805130112726,0.023661270236612703,0.22042341220423411,0.8978829389788294,0.2302519692087361,0.047619047619047616,0.15873015873015872,0.2857142857142857
35,0,docgen_offline10,113,0.4676141504645466,0.19783873649210307,0.4372402327514547,0.7373233582709892,0.2743410676312901,0.023121387283236993,0.056,0.56
35,0,old_offline10,77,0.3662812665306431,0.03740648379052369,0.29260182876142976,0.6384039900249376,0.19585259588462442,0.013333333333333334,0.028901734104046242,0.17777777777777778
35,0,online_draft10,117,0.3308964057093733,0.024106400665004156,0.1055694098088113,0.6392352452202826,0.24090547808105683,0.023809523809523808,0.07142857142857142,0.37777777777777777
35,1,docgen_offline10,117,0.46260597670750775,0.17485898468976632,0.4931506849315068,0.6639806607574537,0.20181642079004916,0.021739130434782608,0.048,0.20481927710843373
35,1,old_offline10,186,0.6438616100439292,0.3851732473811442,0.8243352135374697,0.8678485092667204,0.35264430881882636,0.04201680672268908,0.24752475247524752,0.6336633663366337
35,1,online_draft10,121,0.7030320789019785,0.26994359387590655,0.911361804995971,0.9411764705882353,0.39245746078174676,0.14285714285714285,0.3142857142857143,0.6428571428571429
36,0,docgen_offline10,142,0.48649683334908783,0.24161073825503357,0.47114093959731546,0.7241610738255033,0.39601404401206913,0.028735632183908046,0.23298429319371727,0.8167539267015707
36,0,old_offline10,102,0.3820963284642716,0.018120805369127517,0.40604026845637586,0.5926174496644295,0.15056594722237923,0.0136986301369863,0.034031413612565446,0.06282722513089005
36,0,online_draft10,146,0.4653902730532316,0.2563758389261745,0.4691275167785235,0.7288590604026846,0.15576856423150903,0.020942408376963352,0.04597701149425287,0.08638743455497382
36,1,docgen_offline10,176,0.4958269826441811,0.24770146024878312,0.4991887506760411,0.7360735532720389,0.46530589443658865,0.030303030303030304,0.44155844155844154,0.918848167539267
36,1,old_offline10,216,0.5366314123750576,0.3044889129259059,0.6771227690643591,0.7290427257977286,0.24776394205240515,0.029411764705882353,0.06806282722513089,0.3382352941176471
