example_id,chunk_id,method,rate,chunk_len,selected_count
51,4,offline3b_top2_mean_global,0.15,680,92
51,5,offline3b_top2_mean_global,0.15,3033,98
51,6,offline3b_top2_mean_global,0.15,964,86
51,7,offline3b_top2_mean_global,0.15,1151,35
51,8,offline3b_top2_mean_global,0.15,1492,42
51,9,offline3b_top2_mean_global,0.15,1016,47
51,10,offline3b_top2_mean_global,0.15,1003,139
51,11,offline3b_top2_mean_global,0.15,69,30
51,12,offline3b_top2_mean_global,0.15,253,160
51,13,offline3b_top2_mean_global,0.15,183,82
51,14,offline3b_top2_mean_global,0.15,123,74
51,15,offline3b_top2_mean_global,0.15,964,120
51,16,offline3b_top2_mean_global,0.15,924,53
51,17,offline3b_top2_mean_global,0.15,937,91
51,18,offline3b_top2_mean_global,0.15,380,52
51,19,offline3b_top2_mean_global,0.15,1000,108
51,20,offline3b_top2_mean_global,0.15,535,62
51,21,offline3b_top2_mean_global,0.15,517,162
51,22,offline3b_top2_mean_global,0.15,840,312
51,23,offline3b_top2_mean_global,0.15,253,176
51,24,offline3b_top2_mean_global,0.15,241,232
51,0,offline3b_freq_boundary0p02_global,0.15,252,122
51,1,offline3b_freq_boundary0p02_global,0.15,185,98
51,2,offline3b_freq_boundary0p02_global,0.15,918,79
51,3,offline3b_freq_boundary0p02_global,0.15,101,46
51,4,offline3b_freq_boundary0p02_global,0.15,680,84
51,5,offline3b_freq_boundary0p02_global,0.15,3033,94
51,6,offline3b_freq_boundary0p02_global,0.15,964,95
51,7,offline3b_freq_boundary0p02_global,0.15,1151,48
51,8,offline3b_freq_boundary0p02_global,0.15,1492,57
51,9,offline3b_freq_boundary0p02_global,0.15,1016,61
51,10,offline3b_freq_boundary0p02_global,0.15,1003,147
51,11,offline3b_freq_boundary0p02_global,0.15,69,40
51,12,offline3b_freq_boundary0p02_global,0.15,253,153
51,13,offline3b_freq_boundary0p02_global,0.15,183,80
51,14,offline3b_freq_boundary0p02_global,0.15,123,83
51,15,offline3b_freq_boundary0p02_global,0.15,964,140
51,16,offline3b_freq_boundary0p02_global,0.15,924,66
51,17,offline3b_freq_boundary0p02_global,0.15,937,95
51,18,offline3b_freq_boundary0p02_global,0.15,380,71
51,19,offline3b_freq_boundary0p02_global,0.15,1000,99
51,20,offline3b_freq_boundary0p02_global,0.15,535,73
51,21,offline3b_freq_boundary0p02_global,0.15,517,146
51,22,offline3b_freq_boundary0p02_global,0.15,840,324
51,23,offline3b_freq_boundary0p02_global,0.15,253,175
51,24,offline3b_freq_boundary0p02_global,0.15,241,226
52,0,offline3b_mean_score_global,0.15,211,115
52,1,offline3b_mean_score_global,0.15,952,80
52,2,offline3b_mean_score_global,0.15,790,75
52,3,offline3b_mean_score_global,0.15,895,86
52,4,offline3b_mean_score_global,0.15,121,35
52,5,offline3b_mean_score_global,0.15,73,35
52,6,offline3b_mean_score_global,0.15,660,69
52,7,offline3b_mean_score_global,0.15,581,46
52,8,offline3b_mean_score_global,0.15,171,37
52,9,offline3b_mean_score_global,0.15,375,48
52,10,offline3b_mean_score_global,0.15,957,81
52,11,offline3b_mean_score_global,0.15,847,84
52,12,offline3b_mean_score_global,0.15,663,58
52,13,offline3b_mean_score_global,0.15,163,52
52,14,offline3b_mean_score_global,0.15,91,29
52,15,offline3b_mean_score_global,0.15,101,55
52,16,offline3b_mean_score_global,0.15,489,67
52,17,offline3b_mean_score_global,0.15,156,36
52,18,offline3b_mean_score_global,0.15,107,47
52,19,offline3b_mean_score_global,0.15,957,59
52,20,offline3b_mean_score_global,0.15,847,88
52,21,offline3b_mean_score_global,0.15,164,103
52,22,offline3b_mean_score_global,0.15,269,211
52,0,offline3b_top2_mean_global,0.15,211,111
52,1,offline3b_top2_mean_global,0.15,952,85
52,2,offline3b_top2_mean_global,0.15,790,83
52,3,offline3b_top2_mean_global,0.15,895,80
52,4,offline3b_top2_mean_global,0.15,121,32
52,5,offline3b_top2_mean_global,0.15,73,36
52,6,offline3b_top2_mean_global,0.15,660,68
52,7,offline3b_top2_mean_global,0.15,581,41
52,8,offline3b_top2_mean_global,0.15,171,37
52,9,offline3b_top2_mean_global,0.15,375,54
52,10,offline3b_top2_mean_global,0.15,957,86
52,11,offline3b_top2_mean_global,0.15,847,86
52,12,offline3b_top2_mean_global,0.15,663,56
52,13,offline3b_top2_mean_global,0.15,163,51
52,14,offline3b_top2_mean_global,0.15,91,28
52,15,offline3b_top2_mean_global,0.15,101,57
52,16,offline3b_top2_mean_global,0.15,489,73
52,17,offline3b_top2_mean_global,0.15,156,40
52,18,offline3b_top2_mean_global,0.15,107,44
52,19,offline3b_top2_mean_global,0.15,957,60
52,20,offline3b_top2_mean_global,0.15,847,83
52,21,offline3b_top2_mean_global,0.15,164,97
52,22,offline3b_top2_mean_global,0.15,269,208
52,0,offline3b_freq_boundary0p02_global,0.15,211,109
52,1,offline3b_freq_boundary0p02_global,0.15,952,77
52,2,offline3b_freq_boundary0p02_global,0.15,790,72
52,3,offline3b_freq_boundary0p02_global,0.15,895,86
52,4,offline3b_freq_boundary0p02_global,0.15,121,44
52,5,offline3b_freq_boundary0p02_global,0.15,73,41
52,6,offline3b_freq_boundary0p02_global,0.15,660,70
52,7,offline3b_freq_boundary0p02_global,0.15,581,47
52,8,offline3b_freq_boundary0p02_global,0.15,171,45
52,9,offline3b_freq_boundary0p02_global,0.15,375,50
52,10,offline3b_freq_boundary0p02_global,0.15,957,70
52,11,offline3b_freq_boundary0p02_global,0.15,847,86
52,12,offline3b_freq_boundary0p02_global,0.15,663,53
52,13,offline3b_freq_boundary0p02_global,0.15,163,57
52,14,offline3b_freq_boundary0p02_global,0.15,91,36
52,15,offline3b_freq_boundary0p02_global,0.15,101,56
52,16,offline3b_freq_boundary0p02_global,0.15,489,55
52,17,offline3b_freq_boundary0p02_global,0.15,156,43
52,18,offline3b_freq_boundary0p02_global,0.15,107,45
52,19,offline3b_freq_boundary0p02_global,0.15,957,62
52,20,offline3b_freq_boundary0p02_global,0.15,847,82
52,21,offline3b_freq_boundary0p02_global,0.15,164,105
52,22,offline3b_freq_boundary0p02_global,0.15,269,205
53,0,offline3b_mean_score_global,0.15,482,107
53,1,offline3b_mean_score_global,0.15,899,66
53,2,offline3b_mean_score_global,0.15,943,77
53,3,offline3b_mean_score_global,0.15,973,69
53,4,offline3b_mean_score_global,0.15,1015,62
53,5,offline3b_mean_score_global,0.15,922,103
53,6,offline3b_mean_score_global,0.15,971,127
53,7,offline3b_mean_score_global,0.15,951,198
53,8,offline3b_mean_score_global,0.15,222,43
53,9,offline3b_mean_score_global,0.15,951,76
53,10,offline3b_mean_score_global,0.15,952,118
53,11,offline3b_mean_score_global,0.15,933,72
53,12,offline3b_mean_score_global,0.15,931,188
53,13,offline3b_mean_score_global,0.15,254,72
53,14,offline3b_mean_score_global,0.15,963,82
53,15,offline3b_mean_score_global,0.15,944,102
53,16,offline3b_mean_score_global,0.15,712,140
53,17,offline3b_mean_score_global,0.15,528,113
53,18,offline3b_mean_score_global,0.15,545,126
53,19,offline3b_mean_score_global,0.15,184,79
53,20,offline3b_mean_score_global,0.15,329,55
53,21,offline3b_mean_score_global,0.15,261,69
53,22,offline3b_mean_score_global,0.15,944,219
53,23,offline3b_mean_score_global,0.15,135,101
53,24,offline3b_mean_score_global,0.15,91,91
53,0,offline3b_top2_mean_global,0.15,482,100
53,1,offline3b_top2_mean_global,0.15,899,72
53,2,offline3b_top2_mean_global,0.15,943,78
53,3,offline3b_top2_mean_global,0.15,973,75
53,4,offline3b_top2_mean_global,0.15,1015,61
53,5,offline3b_top2_mean_global,0.15,922,110
53,6,offline3b_top2_mean_global,0.15,971,140
53,7,offline3b_top2_mean_global,0.15,951,223
53,8,offline3b_top2_mean_global,0.15,222,44
53,9,offline3b_top2_mean_global,0.15,951,74
53,10,offline3b_top2_mean_global,0.15,952,112
53,11,offline3b_top2_mean_global,0.15,933,72
53,12,offline3b_top2_mean_global,0.15,931,169
53,13,offline3b_top2_mean_global,0.15,254,73
53,14,offline3b_top2_mean_global,0.15,963,77
53,15,offline3b_top2_mean_global,0.15,944,80
53,16,offline3b_top2_mean_global,0.15,712,134
53,17,offline3b_top2_mean_global,0.15,528,101
53,18,offline3b_top2_mean_global,0.15,545,111
53,19,offline3b_top2_mean_global,0.15,184,74
53,20,offline3b_top2_mean_global,0.15,329,55
53,21,offline3b_top2_mean_global,0.15,261,66
53,22,offline3b_top2_mean_global,0.15,944,269
53,23,offline3b_top2_mean_global,0.15,135,94
53,24,offline3b_top2_mean_global,0.15,91,91
53,0,offline3b_freq_boundary0p02_global,0.15,482,111
53,1,offline3b_freq_boundary0p02_global,0.15,899,74
53,2,offline3b_freq_boundary0p02_global,0.15,943,77
53,3,offline3b_freq_boundary0p02_global,0.15,973,69
53,4,offline3b_freq_boundary0p02_global,0.15,1015,72
53,5,offline3b_freq_boundary0p02_global,0.15,922,102
53,6,offline3b_freq_boundary0p02_global,0.15,971,117
53,7,offline3b_freq_boundary0p02_global,0.15,951,186
53,8,offline3b_freq_boundary0p02_global,0.15,222,54
53,9,offline3b_freq_boundary0p02_global,0.15,951,88
53,10,offline3b_freq_boundary0p02_global,0.15,952,125
53,11,offline3b_freq_boundary0p02_global,0.15,933,74
53,12,offline3b_freq_boundary0p02_global,0.15,931,172
53,13,offline3b_freq_boundary0p02_global,0.15,254,74
53,14,offline3b_freq_boundary0p02_global,0.15,963,92
53,15,offline3b_freq_boundary0p02_global,0.15,944,116
53,16,offline3b_freq_boundary0p02_global,0.15,712,130
53,17,offline3b_freq_boundary0p02_global,0.15,528,112
53,18,offline3b_freq_boundary0p02_global,0.15,545,125
53,19,offline3b_freq_boundary0p02_global,0.15,184,70
53,20,offline3b_freq_boundary0p02_global,0.15,329,67
53,21,offline3b_freq_boundary0p02_global,0.15,261,76
53,22,offline3b_freq_boundary0p02_global,0.15,944,180
53,23,offline3b_freq_boundary0p02_global,0.15,135,101
53,24,offline3b_freq_boundary0p02_global,0.15,91,91
54,0,offline3b_mean_score_global,0.15,242,164
54,1,offline3b_mean_score_global,0.15,912,98
54,2,offline3b_mean_score_global,0.15,938,106
54,3,offline3b_mean_score_global,0.15,285,59
54,4,offline3b_mean_score_global,0.15,759,171
54,5,offline3b_mean_score_global,0.15,949,78
54,6,offline3b_mean_score_global,0.15,915,39
54,7,offline3b_mean_score_global,0.15,921,39
54,8,offline3b_mean_score_global,0.15,945,39
54,9,offline3b_mean_score_global,0.15,952,45
54,10,offline3b_mean_score_global,0.15,952,52
54,11,offline3b_mean_score_global,0.15,972,38
54,12,offline3b_mean_score_global,0.15,949,85
54,13,offline3b_mean_score_global,0.15,960,91
54,14,offline3b_mean_score_global,0.15,918,124
54,15,offline3b_mean_score_global,0.15,942,234
54,16,offline3b_mean_score_global,0.15,181,48
54,17,offline3b_mean_score_global,0.15,911,91
54,18,offline3b_mean_score_global,0.15,249,75
54,19,offline3b_mean_score_global,0.15,892,276
54,20,offline3b_mean_score_global,0.15,420,95
54,21,offline3b_mean_score_global,0.15,61,58
54,22,offline3b_mean_score_global,0.15,642,425
54,0,offline3b_top2_mean_global,0.15,242,180
54,1,offline3b_top2_mean_global,0.15,912,148
54,2,offline3b_top2_mean_global,0.15,938,115
54,3,offline3b_top2_mean_global,0.15,285,55
54,4,offline3b_top2_mean_global,0.15,759,202
54,5,offline3b_top2_mean_global,0.15,949,89
54,6,offline3b_top2_mean_global,0.15,915,47
54,7,offline3b_top2_mean_global,0.15,921,36
54,8,offline3b_top2_mean_global,0.15,945,35
54,9,offline3b_top2_mean_global,0.15,952,38
54,10,offline3b_top2_mean_global,0.15,952,48
54,11,offline3b_top2_mean_global,0.15,972,34
54,12,offline3b_top2_mean_global,0.15,949,68
54,13,offline3b_top2_mean_global,0.15,960,78
54,14,offline3b_top2_mean_global,0.15,918,97
54,15,offline3b_top2_mean_global,0.15,942,208
54,16,offline3b_top2_mean_global,0.15,181,42
54,17,offline3b_top2_mean_global,0.15,911,90
54,18,offline3b_top2_mean_global,0.15,249,72
54,19,offline3b_top2_mean_global,0.15,892,258
54,20,offline3b_top2_mean_global,0.15,420,99
54,21,offline3b_top2_mean_global,0.15,61,59
54,22,offline3b_top2_mean_global,0.15,642,432
54,0,offline3b_freq_boundary0p02_global,0.15,242,143
54,1,offline3b_freq_boundary0p02_global,0.15,912,87
54,2,offline3b_freq_boundary0p02_global,0.15,938,103
54,3,offline3b_freq_boundary0p02_global,0.15,285,62
54,4,offline3b_freq_boundary0p02_global,0.15,759,140
54,5,offline3b_freq_boundary0p02_global,0.15,949,74
54,6,offline3b_freq_boundary0p02_global,0.15,915,52
54,7,offline3b_freq_boundary0p02_global,0.15,921,54
54,8,offline3b_freq_boundary0p02_global,0.15,945,54
54,9,offline3b_freq_boundary0p02_global,0.15,952,54
54,10,offline3b_freq_boundary0p02_global,0.15,952,68
54,11,offline3b_freq_boundary0p02_global,0.15,972,53
54,12,offline3b_freq_boundary0p02_global,0.15,949,96
54,13,offline3b_freq_boundary0p02_global,0.15,960,89
54,14,offline3b_freq_boundary0p02_global,0.15,918,132
54,15,offline3b_freq_boundary0p02_global,0.15,942,221
54,16,offline3b_freq_boundary0p02_global,0.15,181,60
54,17,offline3b_freq_boundary0p02_global,0.15,911,96
54,18,offline3b_freq_boundary0p02_global,0.15,249,88
54,19,offline3b_freq_boundary0p02_global,0.15,892,265
54,20,offline3b_freq_boundary0p02_global,0.15,420,92
54,21,offline3b_freq_boundary0p02_global,0.15,61,61
54,22,offline3b_freq_boundary0p02_global,0.15,642,386
55,0,offline3b_mean_score_global,0.15,923,169
55,1,offline3b_mean_score_global,0.15,312,41
55,2,offline3b_mean_score_global,0.15,1032,48
55,3,offline3b_mean_score_global,0.15,931,47
55,4,offline3b_mean_score_global,0.15,919,67
55,5,offline3b_mean_score_global,0.15,881,75
55,6,offline3b_mean_score_global,0.15,957,68
55,7,offline3b_mean_score_global,0.15,942,20
55,8,offline3b_mean_score_global,0.15,403,33
55,9,offline3b_mean_score_global,0.15,1004,140
55,10,offline3b_mean_score_global,0.15,936,61
55,11,offline3b_mean_score_global,0.15,929,122
55,12,offline3b_mean_score_global,0.15,859,57
55,13,offline3b_mean_score_global,0.15,917,179
55,14,offline3b_mean_score_global,0.15,560,100
55,15,offline3b_mean_score_global,0.15,200,93
55,16,offline3b_mean_score_global,0.15,929,185
55,17,offline3b_mean_score_global,0.15,999,235
55,18,offline3b_mean_score_global,0.15,379,182
55,19,offline3b_mean_score_global,0.15,770,445
55,0,offline3b_top2_mean_global,0.15,923,170
55,1,offline3b_top2_mean_global,0.15,312,37
55,2,offline3b_top2_mean_global,0.15,1032,49
55,3,offline3b_top2_mean_global,0.15,931,53
55,4,offline3b_top2_mean_global,0.15,919,63
55,5,offline3b_top2_mean_global,0.15,881,77
55,6,offline3b_top2_mean_global,0.15,957,63
55,7,offline3b_top2_mean_global,0.15,942,20
55,8,offline3b_top2_mean_global,0.15,403,29
55,9,offline3b_top2_mean_global,0.15,1004,140
55,10,offline3b_top2_mean_global,0.15,936,57
55,11,offline3b_top2_mean_global,0.15,929,172
55,12,offline3b_top2_mean_global,0.15,859,46
55,13,offline3b_top2_mean_global,0.15,917,170
55,14,offline3b_top2_mean_global,0.15,560,89
55,15,offline3b_top2_mean_global,0.15,200,90
55,16,offline3b_top2_mean_global,0.15,929,178
55,17,offline3b_top2_mean_global,0.15,999,220
55,18,offline3b_top2_mean_global,0.15,379,172
55,19,offline3b_top2_mean_global,0.15,770,472
55,0,offline3b_freq_boundary0p02_global,0.15,923,163
55,1,offline3b_freq_boundary0p02_global,0.15,312,55
55,2,offline3b_freq_boundary0p02_global,0.15,1032,62
55,3,offline3b_freq_boundary0p02_global,0.15,931,63
55,4,offline3b_freq_boundary0p02_global,0.15,919,79
55,5,offline3b_freq_boundary0p02_global,0.15,881,77
55,6,offline3b_freq_boundary0p02_global,0.15,957,78
55,7,offline3b_freq_boundary0p02_global,0.15,942,43
55,8,offline3b_freq_boundary0p02_global,0.15,403,57
55,9,offline3b_freq_boundary0p02_global,0.15,1004,120
55,10,offline3b_freq_boundary0p02_global,0.15,936,64
55,11,offline3b_freq_boundary0p02_global,0.15,929,94
55,12,offline3b_freq_boundary0p02_global,0.15,859,68
55,13,offline3b_freq_boundary0p02_global,0.15,917,180
55,14,offline3b_freq_boundary0p02_global,0.15,560,109
55,15,offline3b_freq_boundary0p02_global,0.15,200,84
55,16,offline3b_freq_boundary0p02_global,0.15,929,167
55,17,offline3b_freq_boundary0p02_global,0.15,999,235
55,18,offline3b_freq_boundary0p02_global,0.15,379,178
55,19,offline3b_freq_boundary0p02_global,0.15,770,391
56,0,offline3b_mean_score_global,0.15,202,81
56,1,offline3b_mean_score_global,0.15,200,17
56,2,offline3b_mean_score_global,0.15,345,61
56,3,offline3b_mean_score_global,0.15,406,59
56,4,offline3b_mean_score_global,0.15,905,41
56,5,offline3b_mean_score_global,0.15,939,49
56,6,offline3b_mean_score_global,0.15,890,68
56,7,offline3b_mean_score_global,0.15,941,118
56,8,offline3b_mean_score_global,0.15,941,62
56,9,offline3b_mean_score_global,0.15,911,97
56,10,offline3b_mean_score_global,0.15,402,180
56,11,offline3b_mean_score_global,0.15,764,62
56,12,offline3b_mean_score_global,0.15,598,203
56,13,offline3b_mean_score_global,0.15,194,117
56,14,offline3b_mean_score_global,0.15,870,106
56,15,offline3b_mean_score_global,0.15,998,86
56,16,offline3b_mean_score_global,0.15,195,42
56,17,offline3b_mean_score_global,0.15,430,66
56,18,offline3b_mean_score_global,0.15,120,64
56,19,offline3b_mean_score_global,0.15,851,72
56,20,offline3b_mean_score_global,0.15,844,45
56,21,offline3b_mean_score_global,0.15,624,90
56,22,offline3b_mean_score_global,0.15,844,168
56,23,offline3b_mean_score_global,0.15,128,119
56,24,offline3b_mean_score_global,0.15,129,127
56,0,offline3b_top2_mean_global,0.15,202,77
56,1,offline3b_top2_mean_global,0.15,200,17
56,2,offline3b_top2_mean_global,0.15,345,70
56,3,offline3b_top2_mean_global,0.15,406,59
56,4,offline3b_top2_mean_global,0.15,905,62
56,5,offline3b_top2_mean_global,0.15,939,58
56,6,offline3b_top2_mean_global,0.15,890,87
56,7,offline3b_top2_mean_global,0.15,941,137
56,8,offline3b_top2_mean_global,0.15,941,63
56,9,offline3b_top2_mean_global,0.15,911,101
56,10,offline3b_top2_mean_global,0.15,402,195
56,11,offline3b_top2_mean_global,0.15,764,76
56,12,offline3b_top2_mean_global,0.15,598,188
56,13,offline3b_top2_mean_global,0.15,194,108
56,14,offline3b_top2_mean_global,0.15,870,102
56,15,offline3b_top2_mean_global,0.15,998,84
56,16,offline3b_top2_mean_global,0.15,195,39
56,17,offline3b_top2_mean_global,0.15,430,63
56,18,offline3b_top2_mean_global,0.15,120,66
56,19,offline3b_top2_mean_global,0.15,851,56
56,20,offline3b_top2_mean_global,0.15,844,33
56,21,offline3b_top2_mean_global,0.15,624,71
56,22,offline3b_top2_mean_global,0.15,844,141
56,23,offline3b_top2_mean_global,0.15,128,121
56,24,offline3b_top2_mean_global,0.15,129,126
56,0,offline3b_freq_boundary0p02_global,0.15,202,86
56,1,offline3b_freq_boundary0p02_global,0.15,200,34
56,2,offline3b_freq_boundary0p02_global,0.15,345,62
56,3,offline3b_freq_boundary0p02_global,0.15,406,64
56,4,offline3b_freq_boundary0p02_global,0.15,905,46
56,5,offline3b_freq_boundary0p02_global,0.15,939,53
56,6,offline3b_freq_boundary0p02_global,0.15,890,62
56,7,offline3b_freq_boundary0p02_global,0.15,941,95
56,8,offline3b_freq_boundary0p02_global,0.15,941,63
56,9,offline3b_freq_boundary0p02_global,0.15,911,102
56,10,offline3b_freq_boundary0p02_global,0.15,402,148
56,11,offline3b_freq_boundary0p02_global,0.15,764,69
56,12,offline3b_freq_boundary0p02_global,0.15,598,180
56,13,offline3b_freq_boundary0p02_global,0.15,194,124
56,14,offline3b_freq_boundary0p02_global,0.15,870,107
56,15,offline3b_freq_boundary0p02_global,0.15,998,93
56,16,offline3b_freq_boundary0p02_global,0.15,195,47
56,17,offline3b_freq_boundary0p02_global,0.15,430,71
56,18,offline3b_freq_boundary0p02_global,0.15,120,57
56,19,offline3b_freq_boundary0p02_global,0.15,851,80
56,20,offline3b_freq_boundary0p02_global,0.15,844,59
56,21,offline3b_freq_boundary0p02_global,0.15,624,94
56,22,offline3b_freq_boundary0p02_global,0.15,844,156
56,23,offline3b_freq_boundary0p02_global,0.15,128,121
56,24,offline3b_freq_boundary0p02_global,0.15,129,127
57,0,offline3b_mean_score_global,0.15,932,146
57,1,offline3b_mean_score_global,0.15,939,69
57,2,offline3b_mean_score_global,0.15,706,72
57,3,offline3b_mean_score_global,0.15,513,144
57,4,offline3b_mean_score_global,0.15,833,107
57,5,offline3b_mean_score_global,0.15,960,138
57,6,offline3b_mean_score_global,0.15,937,80
57,7,offline3b_mean_score_global,0.15,883,44
57,8,offline3b_mean_score_global,0.15,906,68
57,9,offline3b_mean_score_global,0.15,865,40
57,10,offline3b_mean_score_global,0.15,902,78
57,11,offline3b_mean_score_global,0.15,873,70
57,12,offline3b_mean_score_global,0.15,116,35
57,13,offline3b_mean_score_global,0.15,679,145
57,14,offline3b_mean_score_global,0.15,922,157
57,15,offline3b_mean_score_global,0.15,955,43
57,16,offline3b_mean_score_global,0.15,928,57
57,17,offline3b_mean_score_global,0.15,824,203
57,18,offline3b_mean_score_global,0.15,563,142
57,19,offline3b_mean_score_global,0.15,939,221
57,20,offline3b_mean_score_global,0.15,155,101
57,21,offline3b_mean_score_global,0.15,616,381
57,0,offline3b_top2_mean_global,0.15,932,137
57,1,offline3b_top2_mean_global,0.15,939,66
57,2,offline3b_top2_mean_global,0.15,706,72
57,3,offline3b_top2_mean_global,0.15,513,144
57,4,offline3b_top2_mean_global,0.15,833,122
57,5,offline3b_top2_mean_global,0.15,960,152
57,6,offline3b_top2_mean_global,0.15,937,77
57,7,offline3b_top2_mean_global,0.15,883,41
57,8,offline3b_top2_mean_global,0.15,906,77
57,9,offline3b_top2_mean_global,0.15,865,44
57,10,offline3b_top2_mean_global,0.15,902,66
57,11,offline3b_top2_mean_global,0.15,873,73
57,12,offline3b_top2_mean_global,0.15,116,35
57,13,offline3b_top2_mean_global,0.15,679,134
57,14,offline3b_top2_mean_global,0.15,922,161
57,15,offline3b_top2_mean_global,0.15,955,43
57,16,offline3b_top2_mean_global,0.15,928,55
57,17,offline3b_top2_mean_global,0.15,824,194
57,18,offline3b_top2_mean_global,0.15,563,129
57,19,offline3b_top2_mean_global,0.15,939,257
57,20,offline3b_top2_mean_global,0.15,155,98
57,21,offline3b_top2_mean_global,0.15,616,364
57,0,offline3b_freq_boundary0p02_global,0.15,932,148
57,1,offline3b_freq_boundary0p02_global,0.15,939,85
57,2,offline3b_freq_boundary0p02_global,0.15,706,75
57,3,offline3b_freq_boundary0p02_global,0.15,513,143
57,4,offline3b_freq_boundary0p02_global,0.15,833,104
57,5,offline3b_freq_boundary0p02_global,0.15,960,126
57,6,offline3b_freq_boundary0p02_global,0.15,937,88
57,7,offline3b_freq_boundary0p02_global,0.15,883,57
57,8,offline3b_freq_boundary0p02_global,0.15,906,69
57,9,offline3b_freq_boundary0p02_global,0.15,865,51
57,10,offline3b_freq_boundary0p02_global,0.15,902,90
57,11,offline3b_freq_boundary0p02_global,0.15,873,78
57,12,offline3b_freq_boundary0p02_global,0.15,116,49
57,13,offline3b_freq_boundary0p02_global,0.15,679,150
57,14,offline3b_freq_boundary0p02_global,0.15,922,159
57,15,offline3b_freq_boundary0p02_global,0.15,955,50
57,16,offline3b_freq_boundary0p02_global,0.15,928,65
57,17,offline3b_freq_boundary0p02_global,0.15,824,191
57,18,offline3b_freq_boundary0p02_global,0.15,563,137
57,19,offline3b_freq_boundary0p02_global,0.15,939,165
57,20,offline3b_freq_boundary0p02_global,0.15,155,99
57,21,offline3b_freq_boundary0p02_global,0.15,616,362
58,0,offline3b_mean_score_global,0.15,686,208
58,1,offline3b_mean_score_global,0.15,779,130
58,2,offline3b_mean_score_global,0.15,969,96
58,3,offline3b_mean_score_global,0.15,935,49
58,4,offline3b_mean_score_global,0.15,937,99
58,5,offline3b_mean_score_global,0.15,535,96
58,6,offline3b_mean_score_global,0.15,126,76
58,7,offline3b_mean_score_global,0.15,929,58
58,8,offline3b_mean_score_global,0.15,483,60
58,9,offline3b_mean_score_global,0.15,312,76
58,10,offline3b_mean_score_global,0.15,860,133
58,11,offline3b_mean_score_global,0.15,818,135
58,12,offline3b_mean_score_global,0.15,630,172
58,13,offline3b_mean_score_global,0.15,937,95
58,14,offline3b_mean_score_global,0.15,958,62
58,15,offline3b_mean_score_global,0.15,946,39
58,16,offline3b_mean_score_global,0.15,947,113
58,17,offline3b_mean_score_global,0.15,948,87
58,18,offline3b_mean_score_global,0.15,939,37
58,19,offline3b_mean_score_global,0.15,941,87
58,20,offline3b_mean_score_global,0.15,110,65
58,21,offline3b_mean_score_global,0.15,74,58
58,22,offline3b_mean_score_global,0.15,928,387
58,23,offline3b_mean_score_global,0.15,109,107
58,0,offline3b_top2_mean_global,0.15,686,211
58,1,offline3b_top2_mean_global,0.15,779,163
58,2,offline3b_top2_mean_global,0.15,969,122
58,3,offline3b_top2_mean_global,0.15,935,55
58,4,offline3b_top2_mean_global,0.15,937,108
58,5,offline3b_top2_mean_global,0.15,535,100
58,6,offline3b_top2_mean_global,0.15,126,80
58,7,offline3b_top2_mean_global,0.15,929,57
58,8,offline3b_top2_mean_global,0.15,483,55
58,9,offline3b_top2_mean_global,0.15,312,76
58,10,offline3b_top2_mean_global,0.15,860,145
58,11,offline3b_top2_mean_global,0.15,818,129
58,12,offline3b_top2_mean_global,0.15,630,168
58,13,offline3b_top2_mean_global,0.15,937,100
58,14,offline3b_top2_mean_global,0.15,958,64
58,15,offline3b_top2_mean_global,0.15,946,42
58,16,offline3b_top2_mean_global,0.15,947,97
58,17,offline3b_top2_mean_global,0.15,948,82
58,18,offline3b_top2_mean_global,0.15,939,32
58,19,offline3b_top2_mean_global,0.15,941,74
58,20,offline3b_top2_mean_global,0.15,110,59
58,21,offline3b_top2_mean_global,0.15,74,60
58,22,offline3b_top2_mean_global,0.15,928,339
58,23,offline3b_top2_mean_global,0.15,109,107
58,0,offline3b_freq_boundary0p02_global,0.15,686,206
58,1,offline3b_freq_boundary0p02_global,0.15,779,102
58,2,offline3b_freq_boundary0p02_global,0.15,969,88
58,3,offline3b_freq_boundary0p02_global,0.15,935,61
58,4,offline3b_freq_boundary0p02_global,0.15,937,86
58,5,offline3b_freq_boundary0p02_global,0.15,535,96
58,6,offline3b_freq_boundary0p02_global,0.15,126,82
58,7,offline3b_freq_boundary0p02_global,0.15,929,66
58,8,offline3b_freq_boundary0p02_global,0.15,483,73
58,9,offline3b_freq_boundary0p02_global,0.15,312,78
58,10,offline3b_freq_boundary0p02_global,0.15,860,133
58,11,offline3b_freq_boundary0p02_global,0.15,818,135
58,12,offline3b_freq_boundary0p02_global,0.15,630,158
58,13,offline3b_freq_boundary0p02_global,0.15,937,97
58,14,offline3b_freq_boundary0p02_global,0.15,958,68
58,15,offline3b_freq_boundary0p02_global,0.15,946,51
58,16,offline3b_freq_boundary0p02_global,0.15,947,116
58,17,offline3b_freq_boundary0p02_global,0.15,948,91
58,18,offline3b_freq_boundary0p02_global,0.15,939,49
58,19,offline3b_freq_boundary0p02_global,0.15,941,93
58,20,offline3b_freq_boundary0p02_global,0.15,110,65
58,21,offline3b_freq_boundary0p02_global,0.15,74,67
58,22,offline3b_freq_boundary0p02_global,0.15,928,357
58,23,offline3b_freq_boundary0p02_global,0.15,109,107
59,0,offline3b_mean_score_global,0.15,948,252
59,1,offline3b_mean_score_global,0.15,146,43
